Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
2677-2804,2677,2804,55972,31129,55975,31077,1,48,500,0,763.29,6.39,5.23,42.73,42.13,48.76,48.76,0,0,0.16,18.92,0.37,1.96,2.62,1.82,11.34,1.85,5.91,3.82,0.078342904,0.16,18.92,0.37,1.96,2.62,1.82,11.34,1.85,5.91,3.82,7.834290402,39.04,5.91,1.660869565,39.04,5.91,3.82,39.04,5.91,1.660869565,39.04,5.91,3.82,0,0,AM,"LineString (55972 31129, 55975 31077)"
2804-2805,2804,2805,55975,31077,55959,31070,1,30,150,0,1250,3.75,0,18,30,46.83,46.83,0,0,0.16,20.42,0.26,2.07,2.64,1.17,8.8,1.7,6.16,3.45,0.073670724,0.16,20.42,0.26,2.07,2.64,1.17,8.8,1.7,6.16,3.45,7.367072389,37.22,6.16,1.5,37.22,6.16,3.45,37.22,6.16,1.5,37.22,6.16,3.45,0,0,AM,"LineString (55975 31077, 55959 31070)"
2807-2806,2807,2806,55932,31399,55939,31406,1,30,100,0,628.5,22.48,6.71,18.71,19.25,141.3,141.3,0,0,0.08,68.94,0.33,8.3,2.22,1.5,38.23,1.44,14.2,6.06,0.042887473,0.08,68.94,0.33,8.3,2.22,1.5,38.23,1.44,14.2,6.06,4.288747346,121.04,14.2,2.634782609,121.04,14.2,6.06,121.04,14.2,2.634782609,121.04,14.2,6.06,0,0,AM,"LineString (55932 31399, 55939 31406)"
2719-2806,2719,2806,55932,31416,55939,31406,1,48,114,0,805.04,2.24,4.74,13.29,30.87,18,18,0,0,0.18,4.3,0.41,1.53,0.46,2,6.16,0.41,2.06,0.49,0.027222222,0.18,4.3,0.41,1.53,0.46,2,6.16,0.41,2.06,0.49,2.722222222,15.45,2.06,0.213043478,15.45,2.06,0.49,15.45,2.06,0.213043478,15.45,2.06,0.49,0,0,AM,"LineString (55932 31416, 55939 31406)"
2701-2806,2701,2806,55947,31400,55939,31406,1,48,96,0,1529.26,3.09,1.21,8.41,41.07,47.31,47.31,0,0,0.33,21.54,0.49,1.98,2.55,2.41,8.54,1.58,5.18,2.72,0.05749313,0.33,21.54,0.49,1.98,2.55,2.41,8.54,1.58,5.18,2.72,5.749313042,39.42,5.18,1.182608696,39.42,5.18,2.72,39.42,5.18,1.182608696,39.42,5.18,2.72,0,0,AM,"LineString (55947 31400, 55939 31406)"
2806-2807,2806,2807,55939,31406,55932,31399,1,30,100,0,1250,4.08,0,12,30,51.02,51.02,0,0,0.42,19.02,0.8,2.58,2.76,3.88,10.78,1.77,5.92,3.09,0.060564485,0.42,19.02,0.8,2.58,2.76,3.88,10.78,1.77,5.92,3.09,6.056448452,42.01,5.92,1.343478261,42.01,5.92,3.09,42.01,5.92,1.343478261,42.01,5.92,3.09,0,0,AM,"LineString (55939 31406, 55932 31399)"
2809-2808,2809,2808,55464,31359,55473,31379,1,30,230,0.03,1071.5,26.74,2.07,29.67,27.91,286.56,286.56,0,0,0.15,158.54,0.82,17.13,4,3.72,75.71,2.58,20.08,3.83,0.013365438,0.15,158.54,0.82,17.13,4,3.72,75.71,2.58,20.08,3.83,1.33654383,262.65,20.08,1.665217391,262.65,20.08,3.83,262.65,20.08,1.665217391,262.65,20.08,3.83,0,0,AM,"LineString (55464 31359, 55473 31379)"
2602-2808,2602,2808,55399,31436,55473,31379,1,48,900,0,826.65,11.07,5.14,72.64,44.61,91.52,91.52,35,0,0.8,30.06,1.91,4.92,5.68,8.29,19.92,3.51,10.67,5.76,0.062937063,0.8,30.06,1.91,4.92,5.68,8.29,19.92,3.51,10.67,5.76,6.293706294,75.09,10.67,2.504347826,75.09,10.67,5.76,75.09,10.67,2.504347826,75.09,10.67,5.76,0,0,AM,"LineString (55399 31436, 55473 31379)"
2882-2808,2882,2808,55541,31324,55473,31379,1,48,900,0,977,12.53,2.75,70.25,46.12,122.46,122.46,35,0,0.06,65.22,0.45,7.34,2.05,2,29.15,1.18,14.18,0.83,0.006777723,0.06,65.22,0.45,7.34,2.05,2,29.15,1.18,14.18,0.83,0.677772334,107.45,14.18,0.360869565,107.45,14.18,0.83,107.45,14.18,0.360869565,107.45,14.18,0.83,0,0,AM,"LineString (55541 31324, 55473 31379)"
2808-2809,2808,2809,55473,31379,55464,31359,1,30,230,0,1250,7.4,0,27.6,30,92.46,92.46,0,0,0.86,41.51,1.48,4.08,5.19,6.99,17.38,3.34,8.37,3.27,0.035366645,0.86,41.51,1.48,4.08,5.19,6.99,17.38,3.34,8.37,3.27,3.536664504,80.83,8.37,1.42173913,80.83,8.37,3.27,80.83,8.37,1.42173913,80.83,8.37,3.27,0,0,AM,"LineString (55473 31379, 55464 31359)"
2507-2810,2507,2810,56326,31545,56414,31561,1,32,950,0,660,1.05,5.45,112.32,30.45,6.95,6.95,46,0,0.07,3.52,0.03,0.61,0.24,0.13,1.68,0.53,0.09,0.06,0.008633094,0.07,3.52,0.03,0.61,0.24,0.13,1.68,0.53,0.09,0.06,0.863309353,6.81,0.09,0.026086957,6.81,0.09,0.06,6.81,0.09,0.026086957,6.81,0.09,0.06,0,0,AM,"LineString (56326 31545, 56414 31561)"
2726-2810,2726,2810,56455,31582,56414,31561,1,32,450,0,660,5.54,2.94,53.57,30.24,36.53,36.53,46,0,0.27,14.82,0.09,2.16,1.15,0.81,7.06,3.17,6.45,0.56,0.015329866,0.27,14.82,0.09,2.16,1.15,0.81,7.06,3.17,6.45,0.56,1.532986586,29.53,6.45,0.243478261,29.53,6.45,0.56,29.53,6.45,0.243478261,29.53,6.45,0.56,0,0,AM,"LineString (56455 31582, 56414 31561)"
2811-2810,2811,2810,56412,31552,56414,31561,1,30,200,0,630.7,9.48,6.15,30.15,23.88,59.81,59.81,0,0,1.77,14.09,1,2.2,3.57,4.91,10.01,6.93,13.71,1.62,0.027085772,1.77,14.09,1,2.2,3.57,4.91,10.01,6.93,13.71,1.62,2.708577161,44.48,13.71,0.704347826,44.48,13.71,1.62,44.48,13.71,0.704347826,44.48,13.71,1.62,0,0,AM,"LineString (56412 31552, 56414 31561)"
2810-2811,2810,2811,56414,31561,56412,31552,1,30,200,0,1250,3.23,0,24,30,40.41,40.41,0,0,0.27,17.09,0.1,2.57,1.33,0.81,8.1,3.55,6,0.61,0.015095273,0.27,17.09,0.1,2.57,1.33,0.81,8.1,3.55,6,0.61,1.509527345,33.82,6,0.265217391,33.82,6,0.61,33.82,6,0.265217391,33.82,6,0.61,0,0,AM,"LineString (56414 31561, 56412 31552)"
2748-2812,2748,2812,58159,31573,58176,31529,1,64,450,0,1497.01,7.87,1.3,26.62,60.86,117.82,117.82,0,0,0.55,12.89,9.03,4.19,5.39,40.57,18.66,3.06,18.1,5.37,0.045578,0.55,12.89,9.03,4.19,5.39,40.57,18.66,3.06,18.1,5.37,4.557800034,94.34,18.1,2.334782609,94.34,18.1,5.37,94.34,18.1,2.334782609,94.34,18.1,5.37,0,0,AM,"LineString (58159 31573, 58176 31529)"
2693-2812,2693,2812,58299,31531,58176,31529,1,64,1150,0.03,977,30.29,2.94,67.62,61.22,298.8,298.8,34,0,0.58,137.67,0.65,17.35,4,2.93,78.48,2.41,54.72,0.01,3.34672E-05,0.58,137.67,0.65,17.35,4,2.93,78.48,2.41,54.72,0.01,0.00334672,244.07,54.72,0.004347826,244.07,54.72,0.01,244.07,54.72,0.004347826,244.07,54.72,0.01,0,0,AM,"LineString (58299 31531, 58176 31529)"
2813-2812,2813,2812,58178,31519,58176,31529,1,48,200,0,1448.63,4.27,1.71,16.71,43.1,61.89,61.89,0,0,0.06,29.15,0.03,4.93,0.19,0.19,24.28,0.23,2.7,0.11,0.001777347,0.06,29.15,0.03,4.93,0.19,0.19,24.28,0.23,2.7,0.11,0.177734691,59.06,2.7,0.047826087,59.06,2.7,0.11,59.06,2.7,0.047826087,59.06,2.7,0.11,0,0,AM,"LineString (58178 31519, 58176 31529)"
2812-2813,2812,2813,58176,31529,58178,31519,1,48,200,0,1250,1.57,0,15,48,19.66,19.66,0,0,0.56,7.34,0.9,0.44,0.53,4.46,2,0.45,2.88,0.11,0.005595117,0.56,7.34,0.9,0.44,0.53,4.46,2,0.45,2.88,0.11,0.559511699,16.68,2.88,0.047826087,16.68,2.88,0.11,16.68,2.88,0.047826087,16.68,2.88,0.11,0,0,AM,"LineString (58176 31529, 58178 31519)"
2690-2815,2690,2815,56650,30505,56681,30339,1,80,1700,0,1730,24.69,6.5,83,73.74,427.14,427.14,18,0,2.35,115.48,1.78,18.4,10.81,10.26,80.07,9.93,66.45,111.62,0.261319474,2.35,115.48,1.78,18.4,10.81,10.26,80.07,9.93,66.45,111.62,26.13194737,249.08,66.45,48.53043478,249.08,66.45,111.62,249.08,66.45,48.53043478,249.08,66.45,111.62,0,0,AM,"LineString (56650 30505, 56681 30339)"
2682-2815,2682,2815,56773,30220,56681,30339,1,80,1400,0,1635.03,47.18,12.93,75.93,66.38,771.44,771.44,18,0,2.57,217.7,2.53,33.69,18.09,13.18,166.4,18.42,119.12,179.73,0.232979882,2.57,217.7,2.53,33.69,18.09,13.18,166.4,18.42,119.12,179.73,23.29798818,472.58,119.12,78.14347826,472.58,119.12,179.73,472.58,119.12,78.14347826,472.58,119.12,179.73,0,0,AM,"LineString (56773 30220, 56681 30339)"
2816-2815,2816,2815,56473,30409,56681,30339,1,64,2300,0.23,910.58,17.4,6.86,136.23,60.78,158.43,158.43,31,0,2.14,22.09,1.15,11.05,4.44,11.28,50.5,6.81,38.66,10.31,0.065076059,2.14,22.09,1.15,11.05,4.44,11.28,50.5,6.81,38.66,10.31,6.507605883,109.46,38.66,4.482608696,109.46,38.66,10.31,109.46,38.66,4.482608696,109.46,38.66,10.31,0,0,AM,"LineString (56473 30409, 56681 30339)"
2131-2816,2131,2816,56258,30341,56473,30409,1,80,2200,0.02,898.18,31.04,8.31,107.31,73.8,278.82,278.82,18,0,2.46,51.01,2.08,17.83,9.69,14.73,77.88,9.54,71.53,22.07,0.07915501,2.46,51.01,2.08,17.83,9.69,14.73,77.88,9.54,71.53,22.07,7.91550104,185.22,71.53,9.595652174,185.22,71.53,22.07,185.22,71.53,9.595652174,185.22,71.53,22.07,0,0,AM,"LineString (56258 30341, 56473 30409)"
2673-2816,2673,2816,56573,30459,56473,30409,1,80,1100,0,1730,11.78,2.19,51.69,76.61,203.73,203.73,18,0,0,105.63,0.3,10.14,4.41,1.1,33.78,1.9,36.26,10.21,0.050115349,0,105.63,0.3,10.14,4.41,1.1,33.78,1.9,36.26,10.21,5.011534875,157.26,36.26,4.439130435,157.26,36.26,10.21,157.26,36.26,4.439130435,157.26,36.26,10.21,0,0,AM,"LineString (56573 30459, 56473 30409)"
2815-2816,2815,2816,56681,30339,56473,30409,1,64,2300,0.06,1048.25,25.31,2.62,131.99,62.73,265.27,265.27,31,0,1.37,75.08,0.72,12.19,4.92,4.68,71.18,7.01,54.71,33.42,0.125984846,1.37,75.08,0.72,12.19,4.92,4.68,71.18,7.01,54.71,33.42,12.59848456,177.15,54.71,14.53043478,177.15,54.71,33.42,177.15,54.71,14.53043478,177.15,54.71,33.42,0,0,AM,"LineString (56681 30339, 56473 30409)"
2613-2817,2613,2817,55063,30469,55110,30455,1,48,580,0,1503.07,24.1,13.34,56.84,36.74,362.24,362.24,0,0,0.52,52.54,3.59,17.14,11.95,18.9,119.25,14.2,62.24,61.9,0.170881184,0.52,52.54,3.59,17.14,11.95,18.9,119.25,14.2,62.24,61.9,17.08811837,238.09,62.24,26.91304348,238.09,62.24,61.9,238.09,62.24,26.91304348,238.09,62.24,61.9,0,0,AM,"LineString (55063 30469, 55110 30455)"
2683-2817,2683,2817,55142,30368,55110,30455,1,48,950,0.01,977,34.55,23.68,94.93,36.03,337.53,337.53,35,0,0.05,94.17,1.86,16.86,10.24,9.77,86.12,7.42,76.25,34.79,0.103072319,0.05,94.17,1.86,16.86,10.24,9.77,86.12,7.42,76.25,34.79,10.30723195,226.49,76.25,15.12608696,226.49,76.25,34.79,226.49,76.25,15.12608696,226.49,76.25,34.79,0,0,AM,"LineString (55142 30368, 55110 30455)"
2846-2817,2846,2817,55108,30453,55110,30455,1,48,29,0.02,1429.81,27.65,11.21,13.39,7.8,395.33,395.33,0,0,0.02,67.79,0.67,9.58,3.91,8.1,89.84,11.83,161.32,42.25,0.106872739,0.02,67.79,0.67,9.58,3.91,8.1,89.84,11.83,161.32,42.25,10.68727392,191.74,161.32,18.36956522,191.74,161.32,42.25,191.74,161.32,18.36956522,191.74,161.32,42.25,0,0,AM,"LineString (55108 30453, 55110 30455)"
2846-2818,2846,2818,55108,30453,55127,30366,1,48,921,0,1730,9.62,1.15,70.23,47.21,166.36,166.36,0,0,0.04,15.77,1.68,3.89,2.75,11.19,64.32,8.99,18.84,38.89,0.233770137,0.04,15.77,1.68,3.89,2.75,11.19,64.32,8.99,18.84,38.89,23.37701371,108.63,18.84,16.90869565,108.63,18.84,38.89,108.63,18.84,16.90869565,108.63,18.84,38.89,0,0,AM,"LineString (55108 30453, 55127 30366)"
2683-2818,2683,2818,55142,30368,55127,30366,1,48,180,0.03,565.33,16.88,7.3,20.8,31.15,95.42,95.42,0,0,0,53.38,1.22,7.66,4.78,3.36,14.45,1.13,7.1,2.33,0.024418361,0,53.38,1.22,7.66,4.78,3.36,14.45,1.13,7.1,2.33,2.441836093,85.98,7.1,1.013043478,85.98,7.1,2.33,85.98,7.1,1.013043478,85.98,7.1,2.33,0,0,AM,"LineString (55142 30368, 55127 30366)"
2777-2818,2777,2818,55049,30277,55127,30366,1,64,1180,0.01,1292.3,36.21,2.91,69.28,61.31,467.95,467.95,0,0,0.03,94.12,0.99,15.23,3.82,9.54,125.09,11.94,167.18,40.01,0.085500588,0.03,94.12,0.99,15.23,3.82,9.54,125.09,11.94,167.18,40.01,8.550058767,260.76,167.18,17.39565217,260.76,167.18,40.01,260.76,167.18,17.39565217,260.76,167.18,40.01,0,0,AM,"LineString (55049 30277, 55127 30366)"
7007-2819,7007,2819,56333,31798,56333,31792,2,64,60,0,3900,21.94,0,3.38,64,855.57,855.57,0,8,3.3,221.16,5.01,36.08,31.61,24.25,148.22,23.3,138.2,216.44,0.252977547,3.3,221.16,5.01,36.08,31.61,24.25,148.22,23.3,138.2,216.44,25.29775471,492.93,138.2,94.10434783,492.93,138.2,216.44,492.93,138.2,94.10434783,492.93,138.2,216.44,4,8,AM,"LineString (56333 31798, 56333 31792)"
1206-2819,1206,2819,56331,31770,56333,31792,1,64,220,0,1980,58.87,2.58,14.95,52.97,1165.63,1165.63,49,10,0.78,379.58,5.46,57.94,31.3,22.77,249.24,21.95,146.85,239.75,0.205682764,0.78,379.58,5.46,57.94,31.3,22.77,249.24,21.95,146.85,239.75,20.56827638,769.02,146.85,104.2391304,769.02,146.85,239.75,769.02,146.85,104.2391304,769.02,146.85,239.75,5,10,AM,"LineString (56331 31770, 56333 31792)"
1089-2820,1089,2820,56337,31819,56338,31810,3,64,70,2.73,2175,38.45,12.93,16.87,14.94,836.26,836.26,0,8,2.95,271.62,4.22,37.95,36.19,21.02,161.65,27.66,145.24,119.74,0.143185134,2.95,271.62,4.22,37.95,36.19,21.02,161.65,27.66,145.24,119.74,14.31851338,563.26,145.24,52.06086957,563.26,145.24,119.74,563.26,145.24,52.06086957,563.26,145.24,119.74,4,8,AM,"LineString (56337 31819, 56338 31810)"
1224-2820,1224,2820,56351,31803,56338,31810,3,64,150,3.46,1875,45.85,16.25,24.68,21.88,859.66,859.66,0,6,1.56,280.89,2.73,50.11,32.98,11.99,198.03,24.07,116.22,135.08,0.157131889,1.56,280.89,2.73,50.11,32.98,11.99,198.03,24.07,116.22,135.08,15.71318894,602.36,116.22,58.73043478,602.36,116.22,135.08,602.36,116.22,58.73043478,602.36,116.22,135.08,3,6,AM,"LineString (56351 31803, 56338 31810)"
1341-2821,1341,2821,55499,31901,55367,31503,1,80,4440,0,1720,7.55,1.28,201.08,79.49,129.93,129.93,26,0,0,48.47,0.59,11.02,2.38,2.43,44.5,1.37,13.25,5.93,0.04563996,0,48.47,0.59,11.02,2.38,2.43,44.5,1.37,13.25,5.93,4.563995998,110.76,13.25,2.57826087,110.76,13.25,5.93,110.76,13.25,2.57826087,110.76,13.25,5.93,0,0,AM,"LineString (55499 31901, 55367 31503)"
2822-2821,2822,2821,55366,31499,55367,31503,1,80,47,0,1730,1.47,1.05,3.17,53.38,25.41,25.41,0,0,0,3.27,0.32,2.26,1.01,1.37,9.24,0.56,7.38,0,0,0,3.27,0.32,2.26,1.01,1.37,9.24,0.56,7.38,0,0,18.03,7.38,0,18.03,7.38,0,18.03,7.38,0,18.03,7.38,0,0,0,AM,"LineString (55366 31499, 55367 31503)"
2698-2821,2698,2821,55325,31487,55367,31503,1,80,477,0,634.95,8.55,6.2,27.66,62.07,54.27,54.27,0,0,0.26,11.78,1.23,4.02,1.8,4.59,15.58,0.97,9.87,4.18,0.077022296,0.26,11.78,1.23,4.02,1.8,4.59,15.58,0.97,9.87,4.18,7.702229593,40.23,9.87,1.817391304,40.23,9.87,4.18,40.23,9.87,1.817391304,40.23,9.87,4.18,0,0,AM,"LineString (55325 31487, 55367 31503)"
2821-2822,2821,2822,55367,31503,55366,31499,1,80,47,0,1730,9.18,1.15,3.26,51.89,158.89,158.89,0,0,0,54.14,1.52,13.17,3.4,5.94,52.54,1.92,18.51,7.74,0.048712946,0,54.14,1.52,13.17,3.4,5.94,52.54,1.92,18.51,7.74,4.871294606,132.63,18.51,3.365217391,132.63,18.51,7.74,132.63,18.51,3.365217391,132.63,18.51,7.74,0,0,AM,"LineString (55367 31503, 55366 31499)"
2697-2822,2697,2822,55359,31485,55366,31499,1,80,150,0.02,730.9,26.25,6.36,13.11,41.2,191.87,191.87,0,0,0,89.53,0.46,11.93,5.2,1.98,52.79,3.11,26.4,0.46,0.002397457,0,89.53,0.46,11.93,5.2,1.98,52.79,3.11,26.4,0.46,0.239745661,165,26.4,0.2,165,26.4,0.46,165,26.4,0.2,165,26.4,0.46,0,0,AM,"LineString (55359 31485, 55366 31499)"
2712-2823,2712,2823,56362,31325,56379,31227,1,64,1000,0,1720,47.8,5.31,61.56,58.48,822.22,822.22,31,6,1.79,213.64,4.4,34.86,29.17,19.33,147.53,16.73,140.87,207.91,0.252864197,1.79,213.64,4.4,34.86,29.17,19.33,147.53,16.73,140.87,207.91,25.28641969,467.45,140.87,90.39565217,467.45,140.87,207.91,467.45,140.87,90.39565217,467.45,140.87,207.91,3,6,AM,"LineString (56362 31325, 56379 31227)"
1330-2823,1330,2823,56380,31225,56379,31227,1,64,25,0,1730,57.21,0,1.41,64,985.81,985.81,0,6,0.01,329.63,5.94,46.42,29.44,24.82,197.61,17.37,111.38,217.17,0.220296,0.01,329.63,5.94,46.42,29.44,24.82,197.61,17.37,111.38,217.17,22.02960002,651.24,111.38,94.42173913,651.24,111.38,217.17,651.24,111.38,94.42173913,651.24,111.38,217.17,3,6,AM,"LineString (56380 31225, 56379 31227)"
2114-2824,2114,2824,54413,32178,54522,31065,1,64,11330,0,977,16.42,3.06,640.37,63.69,160.47,160.47,34,0,0.13,30.34,0.57,10.16,4.38,1.99,33.62,2.11,39.25,37.91,0.236243535,0.13,30.34,0.57,10.16,4.38,1.99,33.62,2.11,39.25,37.91,23.62435346,83.3,39.25,16.4826087,83.3,39.25,37.91,83.3,39.25,16.4826087,83.3,39.25,37.91,0,0,AM,"LineString (54413 32178, 54522 31065)"
2894-2824,2894,2824,54606,30997,54522,31065,1,64,1163,0,977,21.65,2.57,67.99,61.58,211.48,211.48,34,0,0.11,57.93,2.14,11.03,9.54,7.63,38.51,4.62,46.37,33.61,0.158927558,0.11,57.93,2.14,11.03,9.54,7.63,38.51,4.62,46.37,33.61,15.89275582,131.51,46.37,14.61304348,131.51,46.37,33.61,131.51,46.37,14.61304348,131.51,46.37,33.61,0,0,AM,"LineString (54606 30997, 54522 31065)"
2825-2824,2825,2824,54500,31065,54522,31065,1,48,100,0,8858.92,1.34,3.23,10.73,33.55,118.83,118.83,0,0,0.11,48.24,0.53,10.45,5.32,1.83,37.88,2.56,8.45,3.46,0.029117226,0.11,48.24,0.53,10.45,5.32,1.83,37.88,2.56,8.45,3.46,2.911722629,106.92,8.45,1.504347826,106.92,8.45,3.46,106.92,8.45,1.504347826,106.92,8.45,3.46,0,0,AM,"LineString (54500 31065, 54522 31065)"
2824-2825,2824,2825,54522,31065,54500,31065,1,48,100,0,1250,6.98,0,7.5,48,87.24,87.24,0,0,0.1,35.37,1.37,4.66,5.08,5.12,16.45,2.48,9.61,6.99,0.080123796,0.1,35.37,1.37,4.66,5.08,5.12,16.45,2.48,9.61,6.99,8.012379642,70.63,9.61,3.039130435,70.63,9.61,6.99,70.63,9.61,3.039130435,70.63,9.61,6.99,0,0,AM,"LineString (54522 31065, 54500 31065)"
1308-2826,1308,2826,54928,31210,54619,30993,2,56,4130,0.08,1421.86,18.06,5.01,270.51,54.96,256.84,256.84,0,0,0,114.95,0.56,12.51,5.3,2.36,48.78,2.8,36.67,32.92,0.128173182,0,114.95,0.56,12.51,5.3,2.36,48.78,2.8,36.67,32.92,12.81731817,187.26,36.67,14.31304348,187.26,36.67,32.92,187.26,36.67,14.31304348,187.26,36.67,32.92,0,0,AM,"LineString (54928 31210, 54619 30993)"
2827-2826,2827,2826,54646,30938,54619,30993,2,64,710,0.06,977,61.21,16.86,56.8,45,598.06,598.06,34,0,0.77,174.77,2.7,14.19,13.7,18.75,99.06,17.99,206.44,49.67,0.083051868,0.77,174.77,2.7,14.19,13.7,18.75,99.06,17.99,206.44,49.67,8.305186771,341.93,206.44,21.59565217,341.93,206.44,49.67,341.93,206.44,21.59565217,341.93,206.44,49.67,0,0,AM,"LineString (54646 30938, 54619 30993)"
2708-2826,2708,2826,54477,30742,54619,30993,2,64,3038,0.07,1717.76,38.09,11.84,182.73,59.85,654.23,654.23,31,0,0.14,453.46,2.31,28.79,27.34,5.52,65.31,8.66,35.31,27.39,0.04186601,0.14,453.46,2.31,28.79,27.34,5.52,65.31,8.66,35.31,27.39,4.186601042,591.53,35.31,11.90869565,591.53,35.31,27.39,591.53,35.31,11.90869565,591.53,35.31,27.39,0,0,AM,"LineString (54477 30742, 54619 30993)"
2894-2826,2894,2826,54606,30997,54619,30993,2,64,155,0.09,1163.92,22.73,5.48,14.2,39.3,264.56,264.56,0,0,0.24,74.65,1.02,19.61,9.31,3.54,68.08,4.48,44.46,39.15,0.147981554,0.24,74.65,1.02,19.61,9.32,3.54,68.08,4.48,44.46,39.15,14.79815543,180.93,44.46,17.02173913,180.93,44.46,39.15,180.94,44.46,17.02173913,180.94,44.46,39.15,0,0,AM,"LineString (54606 30997, 54619 30993)"
2826-2827,2826,2827,54619,30993,54646,30938,2,64,710,0,19998,4.96,0.2,40.14,63.68,990.93,990.93,0,0,0.21,586.6,3.01,48.61,36.37,8.28,138.98,13.23,78.31,77.33,0.078037803,0.21,586.6,3.01,48.61,36.37,8.28,138.98,13.23,78.31,77.33,7.803780287,835.29,78.31,33.62173913,835.29,78.31,77.33,835.29,78.31,33.62173913,835.29,78.31,77.33,0,0,AM,"LineString (54619 30993, 54646 30938)"
2837-2827,2837,2827,54672,30958,54646,30938,1,48,323,0.02,8135.9,8.3,3.28,27.51,42.27,675.35,675.35,0,0,1.36,203.98,7.91,42.4,59.05,17.47,88.72,17.5,200.39,36.55,0.054120086,1.36,203.98,7.91,42.4,59.05,17.47,88.72,17.5,200.39,36.55,5.412008588,438.39,200.39,15.89130435,438.39,200.39,36.55,438.39,200.39,15.89130435,438.39,200.39,36.55,0,0,AM,"LineString (54672 30958, 54646 30938)"
2836-2827,2836,2827,54683,30852,54646,30938,2,64,950,0.03,16480.6,3.31,3.13,56.56,60.46,546.2,546.2,0,0,0.03,111.44,2.04,27.24,20.11,9.82,122.54,14.61,182.52,55.87,0.102288539,0.03,111.44,2.04,27.24,20.11,9.82,122.54,14.61,182.52,55.87,10.2288539,307.83,182.52,24.29130435,307.83,182.52,55.87,307.83,182.52,24.29130435,307.83,182.52,55.87,0,0,AM,"LineString (54683 30852, 54646 30938)"
2837-2833,2837,2833,54672,30958,54700,30976,1,48,342,0,1250,116.92,0,25.65,48,1461.51,1461.51,0,0,0.19,679.3,4.48,71.55,54.7,15.91,245.35,26.91,250.33,112.78,0.077166766,0.19,679.3,4.48,71.55,54.7,15.91,245.35,26.91,250.33,112.78,7.716676588,1098.39,250.33,49.03478261,1098.39,250.33,112.78,1098.39,250.33,49.03478261,1098.39,250.33,112.78,0,0,AM,"LineString (54672 30958, 54700 30976)"
2837-2836,2837,2836,54672,30958,54683,30852,1,48,1105,0,9377.18,1.5,3.21,86.08,46.21,140.93,140.93,0,0,0.01,1.86,0,0,0,8.99,57.24,10.96,24.37,37.51,0.266160505,0.01,1.86,0,0,0,8.99,57.24,10.96,24.37,37.51,26.61605052,79.06,24.37,16.30869565,79.06,24.37,37.51,79.06,24.37,16.30869565,79.06,24.37,37.51,0,0,AM,"LineString (54672 30958, 54683 30852)"
2106-2836,2106,2836,54720,30782,54683,30852,2,64,780,0,19376.18,2.82,0.19,44.07,63.72,546.21,546.21,0,0,0.03,111.44,2.04,27.24,20.11,9.82,122.54,14.61,182.52,55.87,0.102286666,0.03,111.44,2.04,27.24,20.11,9.82,122.54,14.61,182.52,55.87,10.22866663,307.83,182.52,24.29130435,307.83,182.52,55.87,307.83,182.52,24.29130435,307.83,182.52,55.87,0,0,AM,"LineString (54720 30782, 54683 30852)"
2827-2836,2827,2836,54646,30938,54683,30852,2,64,950,0,19998,0.76,0.18,53.62,63.78,152.91,152.91,0,0,0.64,47.95,5.78,32.51,47.13,0.91,5.83,0.43,4.45,7.3,0.047740501,0.64,47.95,5.78,32.51,47.13,0.91,5.83,0.43,4.45,7.3,4.774050095,141.18,4.45,3.173913043,141.18,4.45,7.3,141.18,4.45,3.173913043,141.18,4.45,7.3,0,0,AM,"LineString (54646 30938, 54683 30852)"
2836-2837,2836,2837,54683,30852,54672,30958,1,48,1105,0,113.3,0.01,31.75,114.63,34.7,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (54683 30852, 54672 30958)"
