Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
7003-7002,7003,7002,56355,31874,56349,31883,1,30,100,0.03,467.03,11.54,8.39,20.39,17.66,53.9,53.9,0,0,5,1,1.39,0.28,2.98,15.79,6.42,8.91,9.09,3.03,0.056215213,5,1,1.39,0.28,2.98,15.79,6.42,8.91,9.09,3.03,5.621521336,41.77,9.09,1.317391304,41.77,9.09,3.03,41.77,9.09,1.317391304,41.77,9.09,3.03,0,0,IP,"LineString (56355 31874, 56349 31883)"
7004-7002,7004,7002,56331,31866,56349,31883,1,48,230,0.03,1161.18,36.38,3.53,20.78,39.84,422.4,422.41,0,0,82.29,5.09,10.23,1.48,23.35,166.91,22.81,50.21,42.37,17.67,0.041832386,82.29,5.09,10.23,1.48,23.35,166.91,22.81,50.21,42.37,17.67,4.183139604,362.37,42.37,7.682608696,362.37,42.37,17.67,362.37,42.37,7.682608696,362.37,42.37,17.67,0,0,IP,"LineString (56331 31866, 56349 31883)"
7002-7003,7002,7003,56349,31883,56355,31874,1,30,100,0,1250,9.13,0,12,30,114.13,114.14,0,0,4.79,3.87,1.98,1.29,10.53,22.02,19.31,22.47,23.62,4.25,0.037238237,4.79,3.87,1.98,1.29,10.53,22.02,19.31,22.47,23.62,4.25,3.723497459,86.26,23.62,1.847826087,86.26,23.62,4.25,86.26,23.62,1.847826087,86.26,23.62,4.25,0,0,IP,"LineString (56349 31883, 56355 31874)"
7008-7004,7008,7004,56325,31848,56331,31866,1,48,180,0.03,1018.37,26.64,7.79,21.29,30.44,271.27,271.3,0,0,5.26,22.16,0.42,4.52,8.11,24.18,94.73,35.72,40.87,35.3,0.130128654,5.26,22.17,0.42,4.52,8.12,24.18,94.74,35.72,40.87,35.3,13.01142647,195.1,40.87,15.34782609,195.1,40.87,35.3,195.13,40.87,15.34782609,195.13,40.87,35.3,0,0,IP,"LineString (56325 31848, 56331 31866)"
7051-7004,7051,7004,56325,31876,56331,31866,1,48,95,0.04,1046.98,44.04,8.26,15.39,22.23,461.08,461.09,0,4,94.75,2,13.36,1.33,27.47,194.64,7.28,39.15,38.36,38.73,0.083998438,94.75,2,13.36,1.33,27.47,194.65,7.28,39.15,38.36,38.73,8.399661671,379.98,38.36,16.83913043,379.98,38.36,38.73,379.99,38.36,16.83913043,379.99,38.36,38.73,2,4,IP,"LineString (56325 31876, 56331 31866)"
7002-7004,7002,7004,56349,31883,56331,31866,1,48,230,0.05,1025.74,42.02,8.33,25.58,32.37,430.99,431.36,0,0,4.63,74.3,0.88,10.97,17.95,8.27,200.16,39.02,52.25,22.55,0.0523214,4.64,74.37,0.89,10.98,17.96,8.28,200.33,39.05,52.29,22.57,5.232288576,356.18,52.25,9.804347826,356.18,52.25,22.55,356.5,52.29,9.813043478,356.5,52.29,22.57,0,0,IP,"LineString (56349 31883, 56331 31866)"
7043-7005,7043,7005,56477,32239,56460,32241,1,64,180,0,1980,35.26,0,10.13,64,698.22,698.5,0,4,20.05,105.82,3.31,13.58,9.57,90.86,268.16,23.9,69.72,89.25,0.127825041,20.06,105.86,3.31,13.59,9.57,90.9,268.27,23.91,69.75,89.28,12.78167502,535.25,69.72,38.80434783,535.25,69.72,89.25,535.47,69.75,38.8173913,535.47,69.75,89.28,2,4,IP,"LineString (56477 32239, 56460 32241)"
1005-7005,1005,7005,56455,32240,56460,32241,1,64,48,0,1980,36.35,0,2.7,64,719.75,730.57,0,3.94,110.04,23.27,13.7,3.48,11.73,296.78,72.17,30.39,83.3,70.94,0.098562001,111.7,23.62,13.91,3.54,11.91,301.24,73.25,30.84,84.55,72.01,9.856687244,561.56,83.3,30.84347826,561.56,83.3,70.94,570.01,84.55,31.30869565,570.01,84.55,72.01,1.97,3.94,IP,"LineString (56455 32240, 56460 32241)"
7110-7006,7110,7006,56385,31865,56337,31828,1,80,604,0,1742,59.71,9.75,36.93,58.87,1040.21,1041.15,7,0,87.61,62.54,12.81,15.54,32.63,217.99,258.3,60.68,122.57,169.55,0.162995934,87.69,62.6,12.82,15.55,32.66,218.19,258.53,60.74,122.68,169.7,16.29928445,748.1,122.57,73.7173913,748.1,122.57,169.55,748.78,122.68,73.7826087,748.78,122.68,169.7,0,0,IP,"LineString (56385 31865, 56337 31828)"
7501-7006,7501,7006,56332,31824,56337,31828,2,64,70,0,3960,27.72,0,3.94,64,1097.75,1097.92,0,0,112.54,39.87,18.77,12.18,32.98,319.94,216.98,64.55,133.68,146.26,0.133236165,112.56,39.88,18.77,12.19,32.98,319.99,217.02,64.56,133.7,146.29,13.32428592,817.81,133.68,63.59130435,817.81,133.68,146.26,817.95,133.7,63.60434783,817.95,133.7,146.29,0,0,IP,"LineString (56332 31824, 56337 31828)"
2820-7007,2820,7007,56338,31810,56333,31798,3,64,140,0,5730,26.89,1.51,9.38,53.72,1540.76,1541.3,0,14,104.18,79.16,18.58,18.19,61.39,329.88,337.37,134.81,193.29,249.91,0.162199174,104.22,79.19,18.58,18.2,61.42,329.99,337.48,134.86,193.36,250,16.22007396,1083.56,193.29,108.6565217,1083.56,193.29,249.91,1083.94,193.36,108.6956522,1083.94,193.36,250,7,14,IP,"LineString (56338 31810, 56333 31798)"
7004-7008,7004,7008,56331,31866,56325,31848,1,48,180,0,1980,21.09,0,13.5,48,417.57,417.81,0,4,18.29,40.38,3.67,5.89,14.71,53.21,144.34,37.59,56.83,38.65,0.092559331,18.3,40.41,3.67,5.89,14.72,53.25,144.43,37.61,56.86,38.67,9.255403174,318.08,56.83,16.80434783,318.08,56.83,38.65,318.28,56.86,16.81304348,318.28,56.86,38.67,2,4,IP,"LineString (56331 31866, 56325 31848)"
7009-7008,7009,7008,56322,31841,56325,31848,1,48,78,0,1980,13.7,0,5.85,48,271.27,271.3,0,0,5.26,22.16,0.42,4.52,8.11,24.18,94.73,35.71,40.87,35.3,0.130128654,5.26,22.17,0.42,4.52,8.12,24.18,94.74,35.72,40.87,35.3,13.01142647,195.09,40.87,15.34782609,195.09,40.87,35.3,195.13,40.87,15.34782609,195.13,40.87,35.3,0,0,IP,"LineString (56322 31841, 56325 31848)"
1094-7009,1094,7009,56317,31836,56322,31841,1,64,45,0,1980,13.7,0,2.53,64,271.27,271.3,0,0,5.26,22.16,0.42,4.52,8.11,24.18,94.73,35.71,40.87,35.3,0.130128654,5.26,22.17,0.42,4.52,8.12,24.18,94.74,35.72,40.87,35.3,13.01142647,195.09,40.87,15.34782609,195.09,40.87,35.3,195.13,40.87,15.34782609,195.13,40.87,35.3,0,0,IP,"LineString (56317 31836, 56322 31841)"
7008-7009,7008,7009,56325,31848,56322,31841,2,48,78,0,3760,11.11,0,5.85,48,417.57,417.81,0,4,18.29,40.38,3.67,5.89,14.71,53.21,144.34,37.59,56.83,38.65,0.092559331,18.3,40.41,3.67,5.89,14.72,53.25,144.43,37.61,56.86,38.67,9.255403174,318.08,56.83,16.80434783,318.08,56.83,38.65,318.28,56.86,16.81304348,318.28,56.86,38.67,2,4,IP,"LineString (56325 31848, 56322 31841)"
1094-7010,1094,7010,56317,31836,56309,31843,2,48,103,0,3760,17.35,0,7.72,48,652.18,652.27,0,20,15.63,46.96,4.12,10.33,31.18,73.17,238.85,77.82,95.66,38.44,0.058940783,15.64,46.97,4.12,10.33,31.19,73.18,238.88,77.83,95.68,38.45,5.894798166,498.06,95.66,16.71304348,498.06,95.66,38.44,498.14,95.68,16.7173913,498.14,95.68,38.45,10,20,IP,"LineString (56317 31836, 56309 31843)"
7011-7010,7011,7010,56293,31851,56309,31843,2,64,182,0,3760,21.61,0,10.24,64,812.59,812.76,0,14,96.45,14.93,15.77,4.67,36.71,289.44,99.49,101.4,110.73,29.01,0.035700661,96.47,14.94,15.77,4.67,36.72,289.49,99.51,101.42,110.75,29.01,3.569319356,658.86,110.73,12.61304348,658.86,110.73,29.01,658.99,110.75,12.61304348,658.99,110.75,29.01,7,14,IP,"LineString (56293 31851, 56309 31843)"
2050-7011,2050,7011,56283,31856,56293,31851,2,48,107,0,3760,21.61,0,8.02,48,812.59,812.76,0,14,96.45,14.93,15.77,4.67,36.71,289.44,99.49,101.4,110.73,29.01,0.035700661,96.47,14.94,15.77,4.67,36.72,289.49,99.51,101.42,110.75,29.01,3.569319356,658.86,110.73,12.61304348,658.86,110.73,29.01,658.99,110.75,12.61304348,658.99,110.75,29.01,7,14,IP,"LineString (56283 31856, 56293 31851)"
7010-7011,7010,7011,56309,31843,56293,31851,2,64,182,0,3760,17.35,0,10.24,64,652.18,652.27,0,20,15.63,46.96,4.12,10.33,31.18,73.17,238.85,77.82,95.66,38.44,0.058940783,15.64,46.97,4.12,10.33,31.19,73.18,238.88,77.83,95.68,38.45,5.894798166,498.06,95.66,16.71304348,498.06,95.66,38.44,498.14,95.68,16.7173913,498.14,95.68,38.45,10,20,IP,"LineString (56309 31843, 56293 31851)"
1108-7012,1108,7012,56532,32021,56528,32022,1,40,35,0,1980,35.57,0,3.15,40,704.21,704.38,0,20,43.84,62.88,5.43,14.18,32.96,99.34,265.83,71.23,70.26,18.25,0.025915565,43.85,62.9,5.43,14.19,32.97,99.36,265.9,71.25,70.28,18.26,2.59235072,595.69,70.26,7.934782609,595.69,70.26,18.25,595.85,70.28,7.939130435,595.85,70.28,18.26,10,20,IP,"LineString (56532 32021, 56528 32022)"
1107-7012,1107,7012,56516,32024,56528,32022,2,40,120,0,3960,18.56,0.56,11.36,38.03,735.1,735.22,0,20,97.64,34.56,16.02,6.29,31.38,252.66,112.94,67.63,64.37,31.6,0.042987349,97.66,34.57,16.03,6.29,31.38,252.7,112.96,67.64,64.38,31.61,4.299393379,619.12,64.37,13.73913043,619.12,64.37,31.6,619.23,64.38,13.74347826,619.23,64.38,31.61,10,20,IP,"LineString (56516 32024, 56528 32022)"
1107-7013,1107,7013,56516,32024,56511,32025,1,40,45,0,1980,32.11,0,4.05,40,635.78,635.92,0,25.99,27.37,59.4,3.53,13.52,31.1,69.89,262.64,68.54,58.47,15.33,0.024112114,27.38,59.42,3.53,13.52,31.1,69.91,262.7,68.56,58.48,15.34,2.412253114,535.99,58.47,6.665217391,535.99,58.47,15.33,536.12,58.48,6.669565217,536.12,58.48,15.34,12.995,25.99,IP,"LineString (56516 32024, 56511 32025)"
2022-7013,2022,7013,56508,32026,56511,32025,1,40,37,0,1980,32.9,0,3.33,40,651.58,651.63,0,26,92.86,17.01,16.81,3.85,28.46,260.75,67.33,62.62,51.56,24.32,0.037324657,92.87,17.01,16.81,3.85,28.47,260.77,67.34,62.63,51.57,24.32,3.732179304,549.69,51.56,10.57391304,549.69,51.56,24.32,549.75,51.57,10.57391304,549.75,51.57,24.32,13,26,IP,"LineString (56508 32026, 56511 32025)"
7012-7014,7012,7014,56528,32022,56536,32026,1,48,96,0.06,701.14,13.31,7.07,14.27,24.23,93.35,93.37,0,6,28.14,5.82,4.36,0.34,2.92,33.95,3.19,3.33,5.2,0.11,0.001178361,28.14,5.82,4.36,0.34,2.92,33.96,3.19,3.33,5.2,0.11,0.11781086,82.05,5.2,0.047826087,82.05,5.2,0.11,82.06,5.2,0.047826087,82.06,5.2,0.11,3,6,IP,"LineString (56528 32022, 56536 32026)"
1010-7014,1010,7014,56629,32215,56536,32026,2,96,2111,0,1980,53.46,18.75,97.91,77.62,1058.52,1060.4,17,13.98,46.27,116.48,5.64,21.6,23.09,105.73,396.11,49.97,127.84,151.82,0.143426671,46.35,116.69,5.65,21.63,23.13,105.92,396.82,50.06,128.07,152.09,14.34270087,764.89,127.84,66.00869565,764.89,127.84,151.82,766.25,128.07,66.12608696,766.25,128.07,152.09,6.99,13.98,IP,"LineString (56629 32215, 56536 32026)"
1109-7014,1109,7014,56533,32023,56536,32026,1,48,45,0,1980,47.87,1.74,5.12,31.66,947.76,947.96,0,10,132.31,28.68,21.19,6,22.43,341.88,102.86,41.65,106.2,134.55,0.141966321,132.34,28.69,21.19,6,22.43,341.96,102.88,41.66,106.23,134.58,14.19680155,697,106.2,58.5,697,106.2,134.55,697.15,106.23,58.51304348,697.15,106.23,134.58,5,10,IP,"LineString (56533 32023, 56536 32026)"
7014-7015,7014,7015,56536,32026,56536,32022,3,48,34,0.36,1722,61.47,5.73,8.28,14.79,1058.52,1060.4,0,13.98,46.27,116.48,5.64,21.6,23.09,105.73,396.11,49.97,127.84,151.82,0.143426671,46.35,116.69,5.65,21.63,23.13,105.92,396.82,50.06,128.07,152.09,14.34270087,764.89,127.84,66.00869565,764.89,127.84,151.82,766.25,128.07,66.12608696,766.25,128.07,152.09,6.99,13.98,IP,"LineString (56536 32026, 56536 32022)"
1109-7015,1109,7015,56533,32023,56536,32022,2,48,34,0,3200,23.93,0.74,3.29,37.21,765.78,765.94,0,4,92.83,29.49,14.2,6.43,30.32,276.86,123.97,70.52,77.66,39.5,0.051581394,92.85,29.5,14.2,6.43,30.33,276.92,124,70.54,77.68,39.51,5.158367496,644.62,77.66,17.17391304,644.62,77.66,39.5,644.77,77.68,17.17826087,644.77,77.68,39.51,2,4,IP,"LineString (56533 32023, 56536 32022)"
1111-7016,1111,7016,56533,32017,56523,31997,1,96,219,0,1980,73.4,4.3,12.51,63.03,1453.35,1454.69,17,0,90.62,136.73,13.27,26.45,49.49,221.85,456.83,96.47,171.99,189.66,0.130498503,90.71,136.85,13.28,26.47,49.53,222.06,457.25,96.56,172.15,189.83,13.0495157,1091.71,171.99,82.46086957,1091.71,171.99,189.66,1092.71,172.15,82.53478261,1092.71,172.15,189.83,0,0,IP,"LineString (56533 32017, 56523 31997)"
7111-7016,7111,7016,56405,31879,56523,31997,1,96,1710,0,1980,72.84,32.9,97.03,63.44,1442.13,1442.28,17,0,193.42,41.99,27.98,12.58,47.7,476.21,225.3,97.97,158.7,160.27,0.111134225,193.44,41.99,27.98,12.59,47.7,476.26,225.33,97.98,158.72,160.29,11.11365338,1123.15,158.7,69.6826087,1123.15,158.7,160.27,1123.27,158.72,69.69130435,1123.27,158.72,160.29,0,0,IP,"LineString (56405 31879, 56523 31997)"
7026-7017,7026,7017,56218,31904,56218,31905,3,48,8,0,4800,25.68,0.5,1.1,26.08,1232.78,1232.95,0,24,71.91,65.01,16.95,14.07,80.08,311.87,279.8,196.37,130.05,42.67,0.034612826,71.92,65.02,16.95,14.08,80.09,311.91,279.84,196.4,130.07,42.68,3.461616448,1036.06,130.05,18.55217391,1036.06,130.05,42.67,1036.21,130.07,18.55652174,1036.21,130.07,42.68,12,24,IP,"LineString (56218 31904, 56218 31905)"
7017-7018,7017,7018,56218,31905,56218,31906,3,48,14,0,4800,20.44,0.88,1.93,26.16,981.21,981.35,0,20,49.23,60.09,9.55,13.04,71.82,163.03,256.6,171.66,124.09,42.1,0.042906208,49.24,60.1,9.55,13.04,71.83,163.05,256.63,171.69,124.11,42.11,4.291027666,795.02,124.09,18.30434783,795.02,124.09,42.1,795.13,124.11,18.30869565,795.13,124.11,42.11,10,20,IP,"LineString (56218 31905, 56218 31906)"
1112-7018,1112,7018,56215,31904,56218,31906,2,48,62,0.25,1735.67,28.28,6.62,11.27,19.81,490.82,490.84,0,12,14.49,47.05,2.82,12.25,15.45,43.54,243.62,38.11,61.11,0.38,0.000774215,14.49,47.06,2.82,12.25,15.45,43.54,243.63,38.11,61.11,0.38,0.077418303,417.33,61.11,0.165217391,417.33,61.11,0.38,417.35,61.11,0.165217391,417.35,61.11,0.38,6,12,IP,"LineString (56215 31904, 56218 31906)"
7018-7020,7018,7020,56218,31906,56221,31907,1,48,25,0,2020,19.7,1.11,2.98,30.16,397.85,397.89,0,0,36.6,22.06,5.52,5.47,15.87,104.32,112.97,38.3,49.75,6.98,0.017544301,36.6,22.06,5.52,5.48,15.87,104.33,112.99,38.31,49.76,6.98,1.754253688,341.11,49.75,3.034782609,341.11,49.75,6.98,341.16,49.76,3.034782609,341.16,49.76,6.98,0,0,IP,"LineString (56218 31906, 56221 31907)"
1113-7020,1113,7020,56219,31912,56221,31907,2,48,53,0.2,1694.36,62.03,5.71,9.68,19.71,1051.04,1051.16,0,22,116.52,16.98,24.4,5.27,60.13,403.34,92.72,142.29,129.56,37.83,0.035992921,116.53,16.99,24.4,5.27,60.13,403.39,92.74,142.31,129.57,37.83,3.598881236,861.65,129.56,16.44782609,861.65,129.56,37.83,861.76,129.57,16.44782609,861.76,129.57,37.83,11,22,IP,"LineString (56219 31912, 56221 31907)"
7020-7021,7020,7021,56221,31907,56222,31907,2,48,8,0,2273.81,63.72,2.18,2.78,10.37,1448.88,1449.04,0,22,153.12,39.04,29.91,10.74,76,507.66,205.7,180.6,179.31,44.81,0.030927337,153.14,39.05,29.92,10.74,76.01,507.72,205.72,180.61,179.33,44.81,3.092392204,1202.77,179.31,19.4826087,1202.77,179.31,44.81,1202.91,179.33,19.4826087,1202.91,179.33,44.81,11,22,IP,"LineString (56221 31907, 56222 31907)"
7021-7022,7021,7022,56222,31907,56223,31906,2,48,19,0,3200,34.36,0.86,2.28,29.98,1099.4,1099.52,0,22,118.73,20.32,24.91,6.21,62.48,413.1,111.88,147.73,133.86,38.17,0.034718938,118.75,20.32,24.92,6.21,62.49,413.15,111.89,147.75,133.88,38.17,3.471514843,905.36,133.86,16.59565217,905.36,133.86,38.17,905.48,133.88,16.59565217,905.48,133.88,38.17,11,22,IP,"LineString (56222 31907, 56223 31906)"
1114-7022,1114,7022,56224,31909,56223,31906,2,48,31,0.28,983.73,42.8,6.9,9.23,12.09,421.06,421.08,0,0,37.29,20.81,7.45,4.94,17.53,132.38,94.16,40.59,53.48,12.42,0.029496984,37.29,20.81,7.46,4.94,17.53,132.39,94.17,40.59,53.49,12.42,2.949558279,355.15,53.48,5.4,355.15,53.48,12.42,355.18,53.49,5.4,355.18,53.49,12.42,0,0,IP,"LineString (56224 31909, 56223 31906)"
7022-7023,7022,7023,56223,31906,56223,31904,2,48,15,0,3200,47.51,2.45,3.58,15.09,1520.45,1520.6,0,22,156.03,41.13,32.37,11.14,80.01,545.49,206.04,188.32,187.34,50.59,0.033273044,156.04,41.13,32.37,11.14,80.02,545.54,206.06,188.34,187.36,50.6,3.327633829,1260.53,187.34,21.99565217,1260.53,187.34,50.59,1260.64,187.36,22,1260.64,187.36,50.6,11,22,IP,"LineString (56223 31906, 56223 31904)"
7023-7024,7023,7024,56223,31904,56222,31903,3,48,19,1.89,1333.33,40.95,14.59,16.02,4.27,546.05,546.1,0,4,60.08,10.84,14.8,2.71,17.11,252.3,50.39,42.45,67.66,23.72,0.043439245,60.08,10.84,14.8,2.71,17.11,252.32,50.4,42.45,67.66,23.73,4.345357993,450.68,67.66,10.31304348,450.68,67.66,23.72,450.71,67.66,10.3173913,450.71,67.66,23.73,2,4,IP,"LineString (56223 31904, 56222 31903)"
1115-7024,1115,7024,56228,31902,56222,31903,2,48,66,3.02,1333.33,59.99,16.98,21.93,10.84,799.89,799.98,0,20,39.95,48.43,8.86,10.59,54.85,144.35,209.54,135.45,103.25,24.62,0.030779232,39.96,48.43,8.86,10.59,54.86,144.37,209.56,135.47,103.26,24.62,3.077576939,652.02,103.25,10.70434783,652.02,103.25,24.62,652.1,103.26,10.70434783,652.1,103.26,24.62,10,20,IP,"LineString (56228 31902, 56222 31903)"
7024-7025,7024,7025,56222,31903,56220,31902,2,48,14,0,3200,42.06,0.97,2.02,24.95,1345.94,1346.09,0,24,100.03,59.26,23.66,13.3,71.96,396.65,259.93,177.9,170.91,48.34,0.03591542,100.04,59.27,23.66,13.3,71.97,396.69,259.96,177.92,170.93,48.35,3.591884644,1102.69,170.91,21.0173913,1102.69,170.91,48.34,1102.81,170.93,21.02173913,1102.81,170.93,48.35,12,24,IP,"LineString (56222 31903, 56220 31902)"
7025-7026,7025,7026,56220,31902,56218,31904,2,48,24,2.67,1706.67,58.92,12.09,13.89,6.22,1005.59,1005.75,0,24,57.65,52.08,14.73,11.39,60.93,270.31,227.31,154.53,107.57,25.08,0.024940582,57.66,52.09,14.74,11.4,60.94,270.35,227.35,154.55,107.59,25.08,2.493661447,848.93,107.57,10.90434783,848.93,107.57,25.08,849.08,107.59,10.90434783,849.08,107.59,25.08,12,24,IP,"LineString (56220 31902, 56218 31904)"
1116-7026,1116,7026,56217,31899,56218,31904,3,48,46,0.97,1440,15.78,16.91,20.36,8.13,227.18,227.2,0,0,14.25,12.93,2.22,2.68,19.15,41.55,52.49,41.84,22.48,17.6,0.077471608,14.25,12.93,2.22,2.68,19.15,41.56,52.49,41.84,22.48,17.6,7.746478873,187.11,22.48,7.652173913,187.11,22.48,17.6,187.12,22.48,7.652173913,187.12,22.48,17.6,0,0,IP,"LineString (56217 31899, 56218 31904)"
1116-7027,1116,7027,56217,31899,56219,31892,1,48,72,0,1980,23.17,0,5.4,48,458.68,458.74,0,0,55.98,7.3,10.52,1.94,14.02,185.81,33.5,33.61,91.67,24.32,0.053021714,55.99,7.3,10.53,1.94,14.02,185.84,33.5,33.61,91.69,24.32,5.301477961,342.68,91.67,10.57391304,342.68,91.67,24.32,342.73,91.69,10.57391304,342.73,91.69,24.32,0,0,IP,"LineString (56217 31899, 56219 31892)"
3019-7027,3019,7027,56228,31839,56219,31892,1,48,566,0,1953,11.63,0.34,42.79,47.61,227.18,227.2,33,0,14.25,12.93,2.22,2.68,19.15,41.55,52.49,41.84,22.48,17.6,0.077471608,14.25,12.93,2.22,2.68,19.15,41.56,52.49,41.84,22.48,17.6,7.746478873,187.11,22.48,7.652173913,187.11,22.48,17.6,187.12,22.48,7.652173913,187.12,22.48,17.6,0,0,IP,"LineString (56228 31839, 56219 31892)"
7029-7028,7029,7028,56222,31901,56219,31901,1,48,20,0.01,1377.26,8.6,4.61,6.11,11.78,118.39,118.4,0,0,13.61,0.12,1.6,0.04,3,59.49,0.89,10.24,28.34,1.05,0.008868992,13.61,0.12,1.6,0.04,3,59.5,0.89,10.24,28.35,1.05,0.886824324,88.99,28.34,0.456521739,88.99,28.34,1.05,89,28.35,0.456521739,89,28.35,1.05,0,0,IP,"LineString (56222 31901, 56219 31901)"
7025-7028,7025,7028,56220,31902,56219,31901,2,48,22,0,3200,10.63,0.63,2.28,34.75,340.29,340.34,0,0,42.37,7.18,8.93,1.9,11.02,126.32,32.6,23.37,63.33,23.26,0.068353463,42.38,7.18,8.93,1.9,11.02,126.34,32.61,23.37,63.34,23.27,6.837280367,253.69,63.33,10.11304348,253.69,63.33,23.26,253.73,63.34,10.1173913,253.73,63.34,23.27,0,0,IP,"LineString (56220 31902, 56219 31901)"
1050-7029,1050,7029,56230,31901,56222,31901,1,48,71,0.08,1650,7.18,2.95,8.27,30.9,118.39,118.4,0,0,13.61,0.12,1.6,0.04,3,59.49,0.89,10.24,28.34,1.05,0.008868992,13.61,0.12,1.6,0.04,3,59.5,0.89,10.24,28.35,1.05,0.886824324,88.99,28.34,0.456521739,88.99,28.34,1.05,89,28.35,0.456521739,89,28.35,1.05,0,0,IP,"LineString (56230 31901, 56222 31901)"
7023-7030,7023,7030,56223,31904,56225,31903,1,48,27,0.92,1650,59.05,5.94,7.97,12.2,974.4,974.5,0,18,95.95,30.29,17.57,8.44,62.9,293.19,155.65,145.87,119.69,26.87,0.027575944,95.96,30.29,17.57,8.44,62.91,293.22,155.66,145.88,119.7,26.87,2.757311442,809.86,119.69,11.6826087,809.86,119.69,26.87,809.93,119.7,11.6826087,809.93,119.7,26.87,9,18,IP,"LineString (56223 31904, 56225 31903)"
1124-7031,1124,7031,56185,31968,56190,31970,1,48,53,0,1980,13.67,0,3.97,48,270.68,270.68,0,0,35.15,3.49,6.95,0.81,17.56,114.71,14.93,44.5,29.48,3.09,0.011415694,35.15,3.49,6.95,0.81,17.57,114.71,14.93,44.5,29.48,3.09,1.141569381,238.1,29.48,1.343478261,238.1,29.48,3.09,238.11,29.48,1.343478261,238.11,29.48,3.09,0,0,IP,"LineString (56185 31968, 56190 31970)"
1066-7031,1066,7031,56197,31970,56190,31970,1,48,63,0,1980,14.61,0,4.72,48,289.37,289.39,0,4,4.61,23.85,1.28,4.98,20.56,18.76,110.2,65.26,32.84,3.02,0.010436465,4.61,23.85,1.28,4.98,20.56,18.76,110.2,65.27,32.85,3.02,1.043574415,249.5,32.84,1.313043478,249.5,32.84,3.02,249.51,32.85,1.313043478,249.51,32.85,3.02,2,4,IP,"LineString (56197 31970, 56190 31970)"
1226-7032,1226,7032,56523,32251,56529,32254,1,64,75,0,1980,35.05,0,4.22,64,694.07,703.3,0,5.92,85.35,31.13,11.08,4.89,10.97,257.47,94.05,28.66,81.47,83.07,0.119685334,86.48,31.55,11.23,4.95,11.11,260.9,95.31,29.04,82.55,84.18,11.96928764,523.6,81.47,36.1173913,523.6,81.47,83.07,530.57,82.55,36.6,530.57,82.55,84.18,2.96,5.92,IP,"LineString (56523 32251, 56529 32254)"
1006-7032,1006,7032,56560,32263,56529,32254,1,64,320,0,1980,33.21,0,18,64,657.59,657.92,0,4,31.71,79.78,4.84,10.57,9.04,113.52,214.31,22.57,65.55,101.71,0.154670844,31.73,79.82,4.85,10.57,9.04,113.57,214.41,22.58,65.58,101.76,15.46692607,486.34,65.55,44.22173913,486.34,65.55,101.71,486.57,65.58,44.24347826,486.57,65.58,101.76,2,4,IP,"LineString (56560 32263, 56529 32254)"
1226-7033,1226,7033,56523,32251,56484,32241,1,64,400,0.01,1575.75,42.46,2.19,24.69,58.32,669.04,669.33,0,4,26.67,92.79,4.08,11.84,9.49,103.7,234.75,23.66,69.24,88.83,0.132772331,26.68,92.83,4.08,11.84,9.5,103.74,234.86,23.67,69.27,88.87,13.27745656,506.98,69.24,38.62173913,506.98,69.24,88.83,507.2,69.27,38.63913043,507.2,69.27,88.87,2,4,IP,"LineString (56523 32251, 56484 32241)"
7043-7033,7043,7033,56477,32239,56484,32241,1,64,54,0,1710.84,42.07,1.81,4.85,40.06,719.75,730.57,0,3.94,110.04,23.27,13.7,3.48,11.73,296.78,72.17,30.39,83.3,70.94,0.098562001,111.7,23.62,13.91,3.54,11.91,301.24,73.25,30.84,84.55,72.01,9.856687244,561.56,83.3,30.84347826,561.56,83.3,70.94,570.01,84.55,31.30869565,570.01,84.55,72.01,1.97,3.94,IP,"LineString (56477 32239, 56484 32241)"
