Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
7001-7111,7001,7111,563970,318730,564050,318790,2,80,100,0,2200,66.3,0.95,5.45,66.07,,,,,,,,,,,,,,,,,,,,,
7016-7111,7016,7111,565230,319970,564050,318790,1,96,1710,0,1980,77.61,38.56,102.69,59.95,,,,,,,,,,,,,,,,,,,,,
1117-7500,1117,7500,563260,318170,563260,318190,4,64,25,0,6400,39.44,0.46,1.87,48.11,,,,,,,,,,,,,,,,,,,,,
1087-7501,1087,7501,563310,318230,563320,318240,4,64,30,0,6400,30.39,0.4,2.09,51.64,,,,,,,,,,,,,,,,,,,,,
1127-7502,1127,7502,561860,319650,561890,319550,2,32,100,0,1250,8.32,0,11.25,32,,,,,,,,,,,,,,,,,,,,,
2791-7503,2791,7503,569350,319590,572140,319380,1,80,3090,0,1730,14.27,5.08,144.13,77.18,,,,,,,,,,,,,,,,,,,,,
1322-7503,1322,7503,573150,319280,572140,319380,1,48,1030,0,977,43.18,14.21,91.46,40.54,Calibration,209.2222222,411.1134783,201.891256,11.46354975,Fail Low,173.8750208,342.32,168.4449792,10.48494515,Fail Low,31.90275701,65.15,33.24724299,4.772728135,Pass Low,3.444444444,3.643478261,0.199033816,0.105726141,Pass Low
1325-7503,1325,7503,569220,316300,572140,319380,1,48,5200,0,454.12,0.13,8.02,398.02,47.03,,,,,,,,,,,,,,,,,,,,,
4007-7505,4007,7505,563310,322090,563410,322090,1,30,100,0,1250,1.36,0,12,30,,,,,,,,,,,,,,,,,,,,,
1003-7506,1003,7506,564150,322360,564180,322090,1,48,290,0,1897.57,5.93,1.08,22.83,45.72,,,,,,,,,,,,,,,,,,,,,
1004-7506,1004,7506,564160,322010,564180,322090,1,48,97,0,1851.59,11.84,1.1,8.38,41.68,,,,,,,,,,,,,,,,,,,,,
7507-7506,7507,7506,564090,322090,564180,322090,1,30,100,0.04,575.38,30.54,7.73,19.73,18.25,,,,,,,,,,,,,,,,,,,,,
7506-7507,7506,7507,564180,322090,564090,322090,1,30,100,0,1250,4.01,0,12,30,,,,,,,,,,,,,,,,,,,,,
1201-1348,1201,1348,564550,322690,564770,323200,m,48,563,m,977,32.9,3.37,45.59,44.46,,,,,,,,,,,,,,,,,,,,,
1202-1314,1202,1314,566790,323030,567240,324520,m,96,1556,m,1980,29.31,3.08,61.43,91.19,,,,,,,,,,,,,,,,,,,,,
1203-1352,1203,1352,566970,323020,567090,323080,m,80,132,m,1980,26.96,0.57,6.51,73.03,,,,,,,,,,,,,,,,,,,,,
1301-1310,1301,1310,568430,337370,568290,335940,m,80,1459,m,1980,5.13,0.44,66.1,79.47,,,,,,,,,,,,,,,,,,,,,
1302-1351,1302,1351,577010,332680,575020,328900,m,80,4408,m,1720,4.76,0.04,198.4,79.98,,,,,,,,,,,,,,,,,,,,,
1303-1318,1303,1318,582740,328270,572840,325680,m,80,10700,m,1980,20.15,28.87,510.37,75.48,,,,,,,,,,,,,,,,,,,,,
1303-2100,1303,2100,582740,328270,591190,330660,m,80,9200,m,1980,14.71,14.99,428.99,77.2,,,,,,,,,,,,,,,,,,,,,
1310-1301,1310,1301,568290,335940,568430,337370,m,80,1459,m,1980,5.04,0.43,66.08,79.48,,,,,,,,,,,,,,,,,,,,,
1310-1311,1310,1311,568290,335940,568410,333670,m,80,2401,m,1980,5.13,0.72,108.77,79.47,,,,,,,,,,,,,,,,,,,,,
1311-1310,1311,1310,568410,333670,568290,335940,m,80,2401,m,1980,5.04,0.71,108.75,79.48,,,,,,,,,,,,,,,,,,,,,
1311-1312,1311,1312,568410,333670,568620,330890,m,80,2814,m,1980,12.32,3.45,130.08,77.88,,,,,,,,,,,,,,,,,,,,,
1312-1311,1312,1311,568620,330890,568410,333670,m,80,2814,m,1980,12.3,3.44,130.07,77.88,,,,,,,,,,,,,,,,,,,,,
1312-1313,1312,1313,568620,330890,567580,326360,m,80,4957,m,1980,27.38,21.84,244.9,72.87,,,,,,,,,,,,,,,,,,,,,
1312-1315,1312,1315,568620,330890,570020,327780,m,64,3965,m,1720,2.24,0,223.03,64,,,,,,,,,,,,,,,,,,,,,
1313-1312,1313,1312,567580,326360,568620,330890,m,80,4957,m,1980,26,20.11,243.17,73.38,,,,,,,,,,,,,,,,,,,,,
1313-1314,1313,1314,567580,326360,567240,324520,m,80,1895,m,1980,27.38,8.35,93.62,72.87,Calibration,751.25,514.7147826,-236.5352174,-9.401561623,Fail Mid,628.6539628,442.92,-185.7339628,-8.024079934,Fail Low,115.3460372,59.96,-55.38603724,-5.915845929,Pass Low,7.25,11.83478261,4.584782609,1.484192174,Pass Low
1313-1315,1313,1315,567580,326360,570020,327780,m,80,2922,m,1720,0.23,0,131.49,80,,,,,,,,,,,,,,,,,,,,,
1314-1202,1314,1202,567240,324520,566790,323030,m,96,1556,m,1980,33.55,4.31,62.66,89.4,,,,,,,,,,,,,,,,,,,,,
1314-1313,1314,1313,567240,324520,567580,326360,m,80,1895,m,1980,26.21,7.78,93.06,73.31,Calibration,541.125,469.5808696,-71.54413043,-3.182560098,Pass Low,447.9370726,354.65,-93.28707259,-4.656829984,Pass Low,82.18792741,87.77,5.582072591,0.605535717,Pass Low,11,27.16086957,16.16086957,3.699734776,Pass Low
1314-1349,1314,1349,567240,324520,566590,324740,m,48,730,m,977,8.24,0.21,54.96,47.82,,,,,,,,,,,,,,,,,,,,,
1315-1312,1315,1312,570020,327780,568620,330890,m,64,3965,m,1720,3.41,0,223.03,64,,,,,,,,,,,,,,,,,,,,,
1315-1313,1315,1313,570020,327780,567580,326360,m,80,2922,m,1720,0,0,131.49,80,,,,,,,,,,,,,,,,,,,,,
1315-1316,1315,1316,570020,327780,571090,325330,m,64,2738,m,1720,2.24,0,154.01,64,,,,,,,,,,,,,,,,,,,,,
1316-1315,1316,1315,571090,325330,570020,327780,m,64,2738,m,1720,3.18,0,154.01,64,,,,,,,,,,,,,,,,,,,,,
1316-1317,1316,1317,571090,325330,572140,325510,m,80,1091,m,1980,23.19,3.68,52.78,74.42,,,,,,,,,,,,,,,,,,,,,
1316-1352,1316,1352,571090,325330,567090,323080,m,80,4594,m,1980,24.58,17.03,223.76,73.91,Calibration,370.6666667,446.0034783,75.33681159,3.728197357,Pass Low,300.3333333,365.63,65.29666667,3.578333796,Pass Low,41,53.73,12.73,1.849692914,Pass Low,29.33333333,26.64347826,-2.689855072,-0.508440105,Pass Low
1317-1316,1317,1316,572140,325510,571090,325330,m,80,1091,m,1980,27.34,4.79,53.89,72.88,,,,,,,,,,,,,,,,,,,,,
1317-1318,1317,1318,572140,325510,572840,325680,m,80,730,m,1980,25.47,2.86,35.71,73.58,,,,,,,,,,,,,,,,,,,,,
1317-1320,1317,1320,572140,325510,571990,322760,m,64,2856,m,1720,5.71,0,160.65,64,,,,,,,,,,,,,,,,,,,,,
1318-1303,1318,1303,572840,325680,582740,328270,m,80,10700,m,1980,17.99,24.06,505.56,76.19,,,,,,,,,,,,,,,,,,,,,
1318-1317,1318,1317,572840,325680,572140,325510,m,80,730,m,1980,29.72,3.67,36.52,71.97,,,,,,,,,,,,,,,,,,,,,
1318-2787,1318,2787,572840,325680,572740,326570,m,80,1000,m,1720,11.46,0.11,45.11,79.81,,,,,,,,,,,,,,,,,,,,,
1319-1320,1319,1320,571390,322790,571990,322760,m,48,879,m,1720,5.5,0.14,66.06,47.9,Calibration,116.375,94.30043478,-22.07456522,-2.150800887,Pass Low,97.27659605,89.42,-7.856596052,-0.813169765,Pass Low,17.84840395,4.65,-13.19840395,-3.935143363,Pass Low,1.25,0.230434783,-1.019565217,-1.185046437,Pass Low
1319-1352,1319,1352,571390,322790,567090,323080,m,48,4056,m,977,24.75,12.97,317.17,46.04,,,,,,,,,,,,,,,,,,,,,
1320-1317,1320,1317,571990,322760,572140,325510,m,64,2856,m,1720,5.6,0,160.65,64,,,,,,,,,,,,,,,,,,,,,
1320-1319,1320,1319,571990,322760,571390,322790,m,48,879,m,1720,6.55,0.2,66.12,47.86,Calibration,164,103.2295652,-60.77043478,-5.25732819,Pass Low,138.0461575,79.93,-58.11615748,-5.566822751,Pass Low,25.32884252,16.03,-9.298842519,-2.044841745,Pass Low,0.625,7.269565217,6.644565217,3.344394171,Pass Low
1348-1201,1348,1201,564770,323200,564550,322690,m,48,563,m,977,54,10.01,52.24,38.8,,,,,,,,,,,,,,,,,,,,,
1348-1349,1348,1349,564770,323200,566590,324740,m,80,2384,m,1980,6.61,1.08,108.36,79.2,,,,,,,,,,,,,,,,,,,,,
1349-1314,1349,1314,566590,324740,567240,324520,m,48,730,m,977,14.45,0.71,55.46,47.38,,,,,,,,,,,,,,,,,,,,,
1349-1348,1349,1348,566590,324740,564770,323200,m,80,2384,m,1980,2.1,0.17,107.45,79.87,,,,,,,,,,,,,,,,,,,,,
1351-1302,1351,1302,575020,328900,577010,332680,m,80,4408,m,1720,3.8,0.02,198.38,79.99,,,,,,,,,,,,,,,,,,,,,
1351-2787,1351,2787,575020,328900,572740,326570,m,80,3326,m,1720,4.76,0.03,149.7,79.98,,,,,,,,,,,,,,,,,,,,,
1352-1203,1352,1203,567090,323080,566970,323020,m,80,132,m,1980,36.79,0.93,6.87,69.14,,,,,,,,,,,,,,,,,,,,,
1352-1316,1352,1316,567090,323080,571090,325330,m,80,4594,m,1980,21.24,13.48,220.21,75.1,Calibration,359.3333333,374.6695652,15.33623188,0.800543207,Pass Low,244.3333333,256.13,11.79666667,0.745741263,Pass Low,85.33333333,89.47,4.136666667,0.442476968,Pass Low,29.66666667,29.06956522,-0.597101449,-0.110181856,Pass Low
1352-1319,1352,1319,567090,323080,571390,322790,m,48,4056,m,977,11.59,2.44,306.64,47.62,,,,,,,,,,,,,,,,,,,,,
2100-1303,2100,1303,591190,330660,582740,328270,m,80,9200,m,1980,15.05,15.56,429.56,77.1,,,,,,,,,,,,,,,,,,,,,
2100-2612,2100,2612,591190,330660,584590,318840,m,80,14600,m,1980,8.32,9.57,666.57,78.85,,,,,,,,,,,,,,,,,,,,,
2100-2166,2100,2166,591190,330660,599440,333840,m,80,9200,m,1980,19.28,23.12,437.12,75.77,,,,,,,,,,,,,,,,,,,,,
2100-2167,2100,2167,591190,330660,602260,320520,m,64,17600,m,1720,1.23,0,990,64,,,,,,,,,,,,,,,,,,,,,
2101-2831,2101,2831,581880,310170,587850,310140,m,96,6200,m,1980,28.35,11.27,243.77,91.56,,,,,,,,,,,,,,,,,,,,,
2101-2835,2101,2835,581880,310170,581780,298640,m,80,12400,m,1980,8.45,8.32,566.32,78.82,,,,,,,,,,,,,,,,,,,,,
2101-2611,2101,2611,581880,310170,578320,309850,m,96,3600,m,1980,45.48,21.34,156.34,82.9,,,,,,,,,,,,,,,,,,,,,
2101-2749,2101,2749,581880,310170,582250,314150,m,80,3300,m,1980,6.52,1.46,149.96,79.22,,,,,,,,,,,,,,,,,,,,,
2102-2160,2102,2160,621740,342120,621350,338830,m,80,3800,m,1980,0,0,171,80,,,,,,,,,,,,,,,,,,,,,
2102-2166,2102,2166,621740,342120,599440,333840,m,80,26600,m,1980,3.33,4.03,1201.03,79.73,,,,,,,,,,,,,,,,,,,,,
2103-2116,2103,2116,618380,305640,598870,312390,m,96,28900,m,1980,17.51,15.76,1099.51,94.62,,,,,,,,,,,,,,,,,,,,,
2103-2118,2103,2118,618380,305640,604330,295150,m,80,24700,m,1980,0.05,0.01,1111.51,80,,,,,,,,,,,,,,,,,,,,,
2103-2143,2103,2143,618380,305640,651490,308840,m,80,35100,m,1980,2.43,3.21,1582.71,79.84,,,,,,,,,,,,,,,,,,,,,
2103-2144,2103,2144,618380,305640,637270,297760,m,80,19200,m,1980,4.17,4.17,868.17,79.62,,,,,,,,,,,,,,,,,,,,,
2103-2162,2103,2162,618380,305640,634720,323380,m,80,27100,m,1980,0.17,0.03,1219.53,80,,,,,,,,,,,,,,,,,,,,,
2103-2756,2103,2756,618380,305640,619690,321410,m,80,16100,m,1980,0.4,0.08,724.58,79.99,,,,,,,,,,,,,,,,,,,,,
2103-2167,2103,2167,618380,305640,602260,320520,m,64,21100,m,1720,3.22,0,1186.88,64,,,,,,,,,,,,,,,,,,,,,
2104-2835,2104,2835,580320,293470,581780,298640,m,80,5400,m,1980,4.93,1.53,244.53,79.5,,,,,,,,,,,,,,,,,,,,,
2104-2111,2104,2111,580320,293470,586420,284900,m,80,10300,m,1980,15.76,18.75,482.25,76.89,,,,,,,,,,,,,,,,,,,,,
2104-2685,2104,2685,580320,293470,572780,274140,m,80,22200,m,1980,3.26,3.24,1002.24,79.74,,,,,,,,,,,,,,,,,,,,,
2104-2682,2104,2682,580320,293470,567730,302200,m,80,16100,m,1980,19.19,40.17,764.67,75.8,,,,,,,,,,,,,,,,,,,,,
2105-2109,2105,2109,563180,266000,552890,279050,m,96,19700,m,1980,5.31,0.54,739.29,95.93,,,,,,,,,,,,,,,,,,,,,
2105-2685,2105,2685,563180,266000,572780,274140,m,80,13600,m,1980,0.74,0.19,612.19,79.98,,,,,,,,,,,,,,,,,,,,,
2105-2168,2105,2168,563180,266000,545780,258760,m,80,19900,m,1980,0,0,895.5,80,,,,,,,,,,,,,,,,,,,,,
2105-2754,2105,2754,563180,266000,585280,264810,m,96,18500,m,4186,0.1,0,693.75,96,,,,,,,,,,,,,,,,,,,,,
2105-2755,2105,2755,563180,266000,557490,259870,m,96,8200,m,4186,1.6,0.02,307.52,95.99,,,,,,,,,,,,,,,,,,,,,
2107-2786,2107,2786,538910,287260,540410,296100,m,96,11900,m,1980,46.02,72.65,518.9,82.56,,,,,,,,,,,,,,,,,,,,,
2107-2108,2107,2108,538910,287260,522170,272880,m,96,25500,m,1980,12.07,5.49,961.74,95.45,,,,,,,,,,,,,,,,,,,,,
2107-2109,2107,2109,538910,287260,552890,279050,m,96,18400,m,1980,21.22,16.21,706.21,93.8,,,,,,,,,,,,,,,,,,,,,
2108-2107,2108,2107,522170,272880,538910,287260,m,96,25500,m,1980,13.7,7.52,963.77,95.25,,,,,,,,,,,,,,,,,,,,,
2108-2113,2108,2113,522170,272880,513990,294040,m,80,23100,m,1980,0,0,1039.5,80,,,,,,,,,,,,,,,,,,,,,
2108-2136,2108,2136,522170,272880,462730,304900,m,80,90400,m,1980,0,0,4068,80,,,,,,,,,,,,,,,,,,,,,
2108-2168,2108,2168,522170,272880,545780,258760,m,80,27600,m,1980,0,0,1242,80,,,,,,,,,,,,,,,,,,,,,
2109-2105,2109,2105,552890,279050,563180,266000,m,96,19700,m,1980,4,0.27,739.02,95.97,,,,,,,,,,,,,,,,,,,,,
2109-2107,2109,2107,552890,279050,538910,287260,m,96,18400,m,1980,26.89,29.33,719.33,92.09,,,,,,,,,,,,,,,,,,,,,
2109-2168,2109,2168,552890,279050,545780,258760,m,96,19600,m,1980,28.81,37.11,772.11,91.39,,,,,,,,,,,,,,,,,,,,,
2109-2684,2109,2684,552890,279050,555430,287290,m,96,9000,m,1980,28.23,16.2,353.7,91.6,,,,,,,,,,,,,,,,,,,,,
2110-2786,2110,2786,539800,303010,540410,296100,m,96,5577,m,1980,50.18,42.28,251.42,79.86,,,,,,,,,,,,,,,,,,,,,
2110-2112,2110,2112,539800,303010,519840,302450,m,96,20400,m,1980,19.37,14.31,779.31,94.24,,,,,,,,,,,,,,,,,,,,,
2111-2118,2111,2118,586420,284900,604330,295150,m,80,22300,m,1980,1.84,1.3,1004.8,79.9,,,,,,,,,,,,,,,,,,,,,
2111-2104,2111,2104,586420,284900,580320,293470,m,80,10300,m,1980,19.35,26.04,489.54,75.74,,,,,,,,,,,,,,,,,,,,,
2111-2685,2111,2685,586420,284900,572780,274140,m,80,21600,m,1980,0.08,0.01,972.01,80,,,,,,,,,,,,,,,,,,,,,
2111-2754,2111,2754,586420,284900,585280,264810,m,80,19800,m,1980,9.61,16.32,907.32,78.56,,,,,,,,,,,,,,,,,,,,,
2112-2110,2112,2110,519840,302450,539800,303010,m,96,20400,m,1980,17.91,11.78,776.78,94.54,,,,,,,,,,,,,,,,,,,,,
2112-2113,2112,2113,519840,302450,513990,294040,m,96,15000,m,1980,8.15,1.21,563.71,95.79,,,,,,,,,,,,,,,,,,,,,
2112-2785,2112,2785,519840,302450,525290,310890,m,80,16600,m,1980,0.01,0,747,80,,,,,,,,,,,,,,,,,,,,,
2112-2849,2112,2849,519840,302450,510010,319390,m,80,15100,m,1980,1.06,0.37,679.87,79.96,,,,,,,,,,,,,,,,,,,,,
2113-2112,2113,2112,513990,294040,519840,302450,m,96,15000,m,1980,8.91,1.51,564.01,95.74,,,,,,,,,,,,,,,,,,,,,
2113-2108,2113,2108,513990,294040,522170,272880,m,80,23100,m,1980,0,0,1039.5,80,,,,,,,,,,,,,,,,,,,,,
2113-2848,2113,2848,513990,294040,503240,307460,m,80,22700,m,1980,0.77,0.33,1021.83,79.97,,,,,,,,,,,,,,,,,,,,,
2113-2136,2113,2136,513990,294040,462730,304900,m,96,60900,m,1980,7.37,3.82,2287.57,95.84,,,,,,,,,,,,,,,,,,,,,
2114-2132,2114,2132,544130,321780,535040,325760,m,96,10900,m,2500,28.58,20.23,428.98,91.47,,,,,,,,,,,,,,,,,,,,,
2116-2831,2116,2831,598870,312390,587850,310140,m,96,12500,m,1980,27.5,21.07,489.82,91.87,,,,,,,,,,,,,,,,,,,,,
2116-2103,2116,2103,598870,312390,618380,305640,m,96,28900,m,1980,17.53,15.79,1099.54,94.62,,,,,,,,,,,,,,,,,,,,,
2116-2829,2116,2829,598870,312390,598580,316450,m,64,5100,m,1720,0,0,286.88,64,,,,,,,,,,,,,,,,,,,,,
2118-2103,2118,2103,604330,295150,618380,305640,m,80,24700,m,1980,0.43,0.14,1111.64,79.99,,,,,,,,,,,,,,,,,,,,,
2118-2111,2118,2111,604330,295150,586420,284900,m,80,22300,m,1980,4.67,5.8,1009.3,79.54,,,,,,,,,,,,,,,,,,,,,
2118-2834,2118,2834,604330,295150,591740,300790,m,64,17320,m,1720,6.58,0.05,974.3,64,,,,,,,,,,,,,,,,,,,,,
2132-2114,2132,2114,535040,325760,544130,321780,m,96,10900,m,2500,33.08,29.16,437.91,89.61,,,,,,,,,,,,,,,,,,,,,
2132-2785,2132,2785,535040,325760,525290,310890,m,80,20300,m,1980,0.13,0.02,913.52,80,,,,,,,,,,,,,,,,,,,,,
2132-2133,2132,2133,535040,325760,524010,338750,m,96,18100,m,2500,24.66,23.23,701.98,92.82,,,,,,,,,,,,,,,,,,,,,
2132-2849,2132,2849,535040,325760,510010,319390,m,80,32200,m,1980,1.74,1.72,1450.72,79.91,,,,,,,,,,,,,,,,,,,,,
2133-2132,2133,2132,524010,338750,535040,325760,m,96,18100,m,2500,28.48,33.3,712.05,91.51,,,,,,,,,,,,,,,,,,,,,
2133-2134,2133,2134,524010,338750,507250,336870,m,80,18300,m,1980,0,0,823.5,80,,,,,,,,,,,,,,,,,,,,,
2133-2138,2133,2138,524010,338750,505820,347380,m,96,22600,m,2500,15.91,9.69,857.19,94.91,,,,,,,,,,,,,,,,,,,,,
2133-2140,2133,2140,524010,338750,540430,368050,m,96,40900,m,1980,9.08,4.32,1538.07,95.73,,,,,,,,,,,,,,,,,,,,,
2134-2849,2134,2849,507250,336870,510010,319390,m,80,27200,m,1980,1.24,0.85,1224.85,79.94,,,,,,,,,,,,,,,,,,,,,
2134-2133,2134,2133,507250,336870,524010,338750,m,80,18300,m,1980,0,0,823.5,80,,,,,,,,,,,,,,,,,,,,,
2134-2135,2134,2135,507250,336870,488830,336500,m,80,19300,m,1980,0,0,868.5,80,,,,,,,,,,,,,,,,,,,,,
2134-2138,2134,2138,507250,336870,505820,347380,m,80,11700,m,1980,0.92,0.23,526.73,79.97,,,,,,,,,,,,,,,,,,,,,
2135-2847,2135,2847,488830,336500,493550,323750,m,80,14100,m,1980,0,0,634.5,80,,,,,,,,,,,,,,,,,,,,,
2135-2136,2135,2136,488830,336500,462730,304900,m,80,49600,m,1980,0,0,2232,80,,,,,,,,,,,,,,,,,,,,,
2135-2134,2135,2134,488830,336500,507250,336870,m,80,19300,m,1980,0,0,868.5,80,,,,,,,,,,,,,,,,,,,,,
2135-2137,2135,2137,488830,336500,481250,355810,m,80,25700,m,1980,0,0,1156.5,80,,,,,,,,,,,,,,,,,,,,,
2136-2113,2136,2113,462730,304900,513990,294040,m,96,60900,m,1980,8.05,4.76,2288.51,95.8,,,,,,,,,,,,,,,,,,,,,
2136-2135,2136,2135,462730,304900,488830,336500,m,80,49600,m,1980,0,0,2232,80,,,,,,,,,,,,,,,,,,,,,
2136-2141,2136,2141,462730,304900,456190,336240,m,80,39000,m,1980,0,0,1755,80,,,,,,,,,,,,,,,,,,,,,
2136-2108,2136,2108,462730,304900,522170,272880,m,80,90400,m,1980,0,0,4068,80,,,,,,,,,,,,,,,,,,,,,
2137-2135,2137,2135,481250,355810,488830,336500,m,80,25700,m,1980,0,0,1156.5,80,,,,,,,,,,,,,,,,,,,,,
2137-2141,2137,2141,481250,355810,456190,336240,m,80,30600,m,1980,0.31,0.1,1377.1,79.99,,,,,,,,,,,,,,,,,,,,,
2137-2138,2137,2138,481250,355810,505820,347380,m,96,26700,m,2500,13.41,7.47,1008.72,95.29,,,,,,,,,,,,,,,,,,,,,
2138-2134,2138,2134,505820,347380,507250,336870,m,80,11700,m,1980,1.24,0.37,526.87,79.94,,,,,,,,,,,,,,,,,,,,,
2138-2133,2138,2133,505820,347380,524010,338750,m,96,22600,m,2500,18.88,14.87,862.37,94.34,,,,,,,,,,,,,,,,,,,,,
2138-2137,2138,2137,505820,347380,481250,355810,m,96,26700,m,2500,11.49,5.08,1006.33,95.52,,,,,,,,,,,,,,,,,,,,,
2138-2139,2138,2139,505820,347380,497780,370880,m,96,25900,m,1980,6.5,1.18,972.43,95.88,,,,,,,,,,,,,,,,,,,,,
2139-2138,2139,2138,497780,370880,505820,347380,m,96,25900,m,1980,8.15,2.09,973.34,95.79,,,,,,,,,,,,,,,,,,,,,
2140-2133,2140,2133,540430,368050,524010,338750,m,96,40900,m,1980,9.96,5.44,1539.19,95.66,,,,,,,,,,,,,,,,,,,,,
2141-2137,2141,2137,456190,336240,481250,355810,m,80,30600,m,1980,0.36,0.13,1377.13,79.99,,,,,,,,,,,,,,,,,,,,,
2141-2136,2141,2136,456190,336240,462730,304900,m,80,39000,m,1980,0,0,1755,80,,,,,,,,,,,,,,,,,,,,,
2143-2103,2143,2103,651490,308840,618380,305640,m,80,35100,m,1980,1.84,2.05,1581.55,79.9,,,,,,,,,,,,,,,,,,,,,
2143-2163,2143,2163,651490,308840,636190,325330,m,80,24000,m,1980,0.47,0.16,1080.16,79.99,,,,,,,,,,,,,,,,,,,,,
2144-2103,2144,2103,637270,297760,618380,305640,m,80,19200,m,1980,6.37,8.2,872.2,79.25,,,,,,,,,,,,,,,,,,,,,
2160-2102,2160,2102,621350,338830,621740,342120,m,80,3800,m,1980,0,0,171,80,,,,,,,,,,,,,,,,,,,,,
2160-2161,2160,2161,621350,338830,627590,330280,m,80,10200,m,1980,0,0,459,80,,,,,,,,,,,,,,,,,,,,,
2160-2164,2160,2164,621350,338830,620430,328150,m,80,10500,m,1980,0,0,472.5,80,,,,,,,,,,,,,,,,,,,,,
2161-2160,2161,2160,627590,330280,621350,338830,m,80,10200,m,1980,0,0,459,80,,,,,,,,,,,,,,,,,,,,,
2161-2162,2161,2162,627590,330280,634720,323380,m,80,9600,m,1980,1.8,0.54,432.54,79.9,,,,,,,,,,,,,,,,,,,,,
2161-2164,2161,2164,627590,330280,620430,328150,m,80,8300,m,1980,3.43,1.32,374.82,79.72,,,,,,,,,,,,,,,,,,,,,
2162-2161,2162,2161,634720,323380,627590,330280,m,80,9600,m,1980,1.72,0.51,432.51,79.91,,,,,,,,,,,,,,,,,,,,,
2162-2163,2162,2163,634720,323380,636190,325330,m,80,4000,m,1980,1.97,0.26,180.26,79.88,,,,,,,,,,,,,,,,,,,,,
2162-2103,2162,2103,634720,323380,618380,305640,m,80,27100,m,1980,0.23,0.06,1219.56,80,,,,,,,,,,,,,,,,,,,,,
2163-2162,2163,2162,636190,325330,634720,323380,m,80,4000,m,1980,1.95,0.26,180.26,79.89,,,,,,,,,,,,,,,,,,,,,
2163-2143,2163,2143,636190,325330,651490,308840,m,80,24000,m,1980,0.05,0,1080,80,,,,,,,,,,,,,,,,,,,,,
2164-2160,2164,2160,620430,328150,621350,338830,m,80,10500,m,1980,0,0,472.5,80,,,,,,,,,,,,,,,,,,,,,
2164-2165,2164,2165,620430,328150,620060,326300,m,80,3300,m,1980,1.23,0.1,148.6,79.95,,,,,,,,,,,,,,,,,,,,,
2164-2161,2164,2161,620430,328150,627590,330280,m,80,8300,m,1980,4.04,1.71,375.21,79.63,,,,,,,,,,,,,,,,,,,,,
2164-2166,2164,2166,620430,328150,599440,333840,m,80,23300,m,1980,4.67,6.06,1054.56,79.54,,,,,,,,,,,,,,,,,,,,,
2165-2164,2165,2164,620060,326300,620430,328150,m,80,3300,m,1980,2.15,0.25,148.75,79.87,,,,,,,,,,,,,,,,,,,,,
2165-2756,2165,2756,620060,326300,619690,321410,m,80,7800,m,1980,3.65,1.37,352.37,79.69,,,,,,,,,,,,,,,,,,,,,
2165-2757,2165,2757,620060,326300,607550,322320,m,80,12700,m,1980,5.29,4.03,575.53,79.44,,,,,,,,,,,,,,,,,,,,,
2166-2102,2166,2102,599440,333840,621740,342120,m,80,26600,m,1980,4.02,5.45,1202.45,79.64,,,,,,,,,,,,,,,,,,,,,
2166-2100,2166,2100,599440,333840,591190,330660,m,80,9200,m,1980,19.32,23.2,437.2,75.75,,,,,,,,,,,,,,,,,,,,,
2166-2164,2166,2164,599440,333840,620430,328150,m,80,23300,m,1980,4.37,5.44,1053.94,79.59,,,,,,,,,,,,,,,,,,,,,
2167-2757,2167,2757,602260,320520,607550,322320,m,80,6000,m,1980,5.57,2.07,272.07,79.39,,,,,,,,,,,,,,,,,,,,,
2167-2100,2167,2100,602260,320520,591190,330660,m,64,17600,m,1720,3.66,0.01,990.01,64,,,,,,,,,,,,,,,,,,,,,
2167-2103,2167,2103,602260,320520,618380,305640,m,64,21100,m,1720,0.89,0,1186.88,64,,,,,,,,,,,,,,,,,,,,,
2167-2828,2167,2828,602260,320520,598450,320550,m,64,5700,m,1720,8.97,0.05,320.68,63.99,,,,,,,,,,,,,,,,,,,,,
2168-2105,2168,2105,545780,258760,563180,266000,m,80,19900,m,1980,0,0,895.5,80,,,,,,,,,,,,,,,,,,,,,
2168-2108,2168,2108,545780,258760,522170,272880,m,80,27600,m,1980,0,0,1242,80,,,,,,,,,,,,,,,,,,,,,
2168-2109,2168,2109,545780,258760,552890,279050,m,96,19600,m,1980,24.15,23.86,758.86,92.98,,,,,,,,,,,,,,,,,,,,,
2168-2755,2168,2755,545780,258760,557490,259870,m,96,11900,m,4186,0,0,446.25,96,,,,,,,,,,,,,,,,,,,,,
2611-2101,2611,2101,578320,309850,581880,310170,m,96,3600,m,1980,42.74,18.27,153.27,84.55,,,,,,,,,,,,,,,,,,,,,
2612-2100,2612,2100,584590,318840,591190,330660,m,80,14600,m,1980,6.51,6.46,663.46,79.22,,,,,,,,,,,,,,,,,,,,,
2612-2830,2612,2830,584590,318840,588570,317640,m,64,4400,m,1720,6.07,0.01,247.51,64,,,,,,,,,,,,,,,,,,,,,
