Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
1322-2793,1322,2793,573150,319280,573190,319240,1,48,38,0.01,2171.12,19.53,1.86,4.71,29.07,,,,,,,,,,,,,,,,,,,,,
2656-2793,2656,2793,574290,316770,573190,319240,1,64,2762,0,977,41.51,10.34,165.7,60.01,,,,,,,,,,,,,,,,,,,,,
2794-2793,2794,2793,573040,319050,573190,319240,1,48,200,0,7944.63,1.23,3.27,18.27,39.4,,,,,,,,,,,,,,,,,,,,,
2793-2794,2793,2794,573190,319240,573040,319050,1,48,200,0,1250,11.41,0,15,48,,,,,,,,,,,,,,,,,,,,,
5004-2795,5004,2795,561690,319840,561700,319840,1,32,10,0,1832.99,19.59,1.22,2.35,15.35,,,,,,,,,,,,,,,,,,,,,
2796-2795,2796,2795,561690,319820,561700,319840,1,32,140,0,526.45,0,6.93,22.68,22.22,,,,,,,,,,,,,,,,,,,,,
2795-2796,2795,2796,561700,319840,561690,319820,1,32,140,0,1250,1.44,0,15.75,32,,,,,,,,,,,,,,,,,,,,,
1128-2797,1128,2797,562010,319500,562020,319420,1,16,81,0,719.74,8.28,5.91,24.14,12.08,,,,,,,,,,,,,,,,,,,,,
1129-2797,1129,2797,562200,319170,562020,319420,1,16,333,0,1920,4.22,0.98,75.9,15.79,,,,,,,,,,,,,,,,,,,,,
2798-2797,2798,2797,561960,319420,562020,319420,1,16,100,0,580.94,19.77,6.84,29.34,12.27,,,,,,,,,,,,,,,,,,,,,
2797-2798,2797,2798,562020,319420,561960,319420,1,16,100,0,1250,11.25,0,22.5,16,,,,,,,,,,,,,,,,,,,,,
2771-2799,2771,2799,562860,315290,562890,315110,1,48,220,0,1532.77,5.9,1.25,17.75,44.63,,,,,,,,,,,,,,,,,,,,,
2730-2799,2730,2799,563020,315160,562890,315110,1,30,150,0,629.31,3.05,5.99,23.99,22.51,,,,,,,,,,,,,,,,,,,,,
2729-2799,2729,2799,563000,314930,562890,315110,1,48,180,0,1037.51,2.59,3.2,16.7,38.81,,,,,,,,,,,,,,,,,,,,,
1331-2800,1331,2800,564730,311190,564090,311040,1,64,791,0,977,1.94,1.88,46.37,61.41,,,,,,,,,,,,,,,,,,,,,
2801-2800,2801,2800,564190,310750,564090,311040,1,48,200,0,691.08,19.41,6.24,21.24,33.89,,,,,,,,,,,,,,,,,,,,,
1332-2800,1332,2800,563690,311080,564090,311040,1,64,280,0,714.29,16.13,6.05,21.8,46.24,,,,,,,,,,,,,,,,,,,,,
2800-2801,2800,2801,564090,311040,564190,310750,1,48,200,0,1250,10.74,0,15,48,,,,,,,,,,,,,,,,,,,,,
2762-2802,2762,2802,571140,315380,573860,314270,1,96,2700,0.02,1414.66,40.05,7.63,108.88,89.27,,,,,,,,,,,,,,,,,,,,,
1326-2802,1326,2802,574250,314030,573860,314270,1,96,450,0,1706.85,36.59,1.66,18.54,87.39,,,,,,,,,,,,,,,,,,,,,
2803-2802,2803,2802,573700,313970,573860,314270,1,48,300,0.24,401.55,40.96,11.99,34.49,31.31,,,,,,,,,,,,,,,,,,,,,
2802-2803,2802,2803,573860,314270,573700,313970,1,48,300,0,1250,8.44,0,22.5,48,,,,,,,,,,,,,,,,,,,,,
2670-2804,2670,2804,560280,307000,559750,310770,1,48,4100,0,977,6.57,2.68,310.18,47.59,,,,,,,,,,,,,,,,,,,,,
2805-2804,2805,2804,559590,310700,559750,310770,1,30,150,0,694.91,6.55,5.84,23.84,22.66,,,,,,,,,,,,,,,,,,,,,
2677-2804,2677,2804,559720,311290,559750,310770,1,48,500,0,855.35,9.34,4.51,42.01,42.85,,,,,,,,,,,,,,,,,,,,,
2804-2805,2804,2805,559750,310770,559590,310700,1,30,150,0,1250,5.02,0,18,30,,,,,,,,,,,,,,,,,,,,,
2807-2806,2807,2806,559320,313990,559390,314060,1,30,100,0,616.8,9.27,6.3,18.3,19.67,,,,,,,,,,,,,,,,,,,,,
2719-2806,2719,2806,559320,314160,559390,314060,1,48,114,0,810.27,4.31,4.75,13.3,30.86,,,,,,,,,,,,,,,,,,,,,
2701-2806,2701,2806,559470,314000,559390,314060,1,48,96,0,1557.23,10.15,1.29,8.49,40.72,,,,,,,,,,,,,,,,,,,,,
2806-2807,2806,2807,559390,314060,559320,313990,1,30,100,0,1250,10.33,0,12,30,,,,,,,,,,,,,,,,,,,,,
2809-2808,2809,2808,554640,313590,554730,313790,1,30,230,0.01,1233.79,8.2,1.7,29.3,28.25,,,,,,,,,,,,,,,,,,,,,
2602-2808,2602,2808,553990,314360,554730,313790,1,48,900,0.02,815.8,33.99,9.71,77.21,41.96,,,,,,,,,,,,,,,,,,,,,
2882-2808,2882,2808,555410,313240,554730,313790,1,48,900,0,977,12.99,2.81,70.31,46.08,Validation,114.3999404,122.9808696,8.580929159,0.787637728,Pass Low,97.57846911,112.89,15.31153089,1.492588501,Pass Low,11.46284508,7.03,-4.432845078,-1.457792413,Pass Low,5.358626213,3.060869565,-2.297756648,-1.119891601,Pass Low
2808-2809,2808,2809,554730,313790,554640,313590,1,30,230,0,1250,22.94,0,27.6,30,,,,,,,,,,,,,,,,,,,,,
2507-2810,2507,2810,563260,315450,564140,315610,1,32,950,0,660,1.02,5.19,112.06,30.52,Calibration,7,6.653478261,-0.346521739,-0.132624522,Pass Low,7,6.54,-0.46,-0.176792362,Pass Low,0,0.07,0.07,0.374165739,Pass Low,0,0.043478261,0.043478261,0.294883912,Pass Low
2726-2810,2726,2810,564550,315820,564140,315610,1,32,450,0,660,8.9,3.17,53.79,30.12,,,,,,,,,,,,,,,,,,,,,
2811-2810,2811,2810,564120,315520,564140,315610,1,30,200,0,620.23,8.32,6.17,30.17,23.86,,,,,,,,,,,,,,,,,,,,,
2810-2811,2810,2811,564140,315610,564120,315520,1,30,200,0,1250,5.1,0,24,30,,,,,,,,,,,,,,,,,,,,,
2748-2812,2748,2812,581590,315730,581760,315290,1,64,450,0,1509.69,25.9,1.61,26.92,60.18,,,,,,,,,,,,,,,,,,,,,
2693-2812,2693,2812,582990,315310,581760,315290,1,64,1150,0.02,977,16.28,1.98,66.67,62.1,,,,,,,,,,,,,,,,,,,,,
2813-2812,2813,2812,581780,315190,581760,315290,1,48,200,0,1114.56,3.22,2.81,17.81,40.44,,,,,,,,,,,,,,,,,,,,,
2812-2813,2812,2813,581760,315290,581780,315190,1,48,200,0,1250,4.8,0,15,48,,,,,,,,,,,,,,,,,,,,,
2690-2815,2690,2815,566500,305050,566810,303390,1,80,1700,0,1730,27.73,7.6,84.1,72.77,,,,,,,,,,,,,,,,,,,,,
2682-2815,2682,2815,567730,302200,566810,303390,1,80,1400,0,1629.97,61.66,19.43,82.43,61.14,,,,,,,,,,,,,,,,,,,,,
2816-2815,2816,2815,564730,304090,566810,303390,1,64,2300,0.77,711.68,33.46,13.33,142.71,58.02,,,,,,,,,,,,,,,,,,,,,
2131-2816,2131,2816,562580,303410,564730,304090,1,80,2200,0.02,976.56,48.47,13.11,112.11,70.64,,,,,,,,,,,,,,,,,,,,,
2673-2816,2673,2816,565730,304590,564730,304090,1,80,1100,0,1730,7.09,1.57,51.07,77.54,,,,,,,,,,,,,,,,,,,,,
2815-2816,2815,2816,566810,303390,564730,304090,1,64,2300,0.06,987.48,36.97,2.98,132.35,62.56,,,,,,,,,,,,,,,,,,,,,
2613-2817,2613,2817,550630,304690,551100,304550,1,48,580,0,1500.98,44.07,14.31,57.81,36.12,,,,,,,,,,,,,,,,,,,,,
2683-2817,2683,2817,551420,303680,551100,304550,1,48,950,0.03,977,35.2,24.23,95.48,35.82,,,,,,,,,,,,,,,,,,,,,
2846-2817,2846,2817,551080,304530,551100,304550,1,48,29,0.02,1427.09,23.1,11.35,13.53,7.72,,,,,,,,,,,,,,,,,,,,,
2846-2818,2846,2818,551080,304530,551270,303660,1,48,921,0,1700.98,22.85,1.37,70.45,47.07,,,,,,,,,,,,,,,,,,,,,
2683-2818,2683,2818,551420,303680,551270,303660,1,48,180,0.07,587.56,29.72,7.8,21.3,30.42,,,,,,,,,,,,,,,,,,,,,
2777-2818,2777,2818,550490,302770,551270,303660,1,64,1180,0.01,1294.73,27.67,2.64,69.01,61.56,,,,,,,,,,,,,,,,,,,,,
7007-2819,7007,2819,563330,317980,563330,317920,2,64,60,0,3900,34.73,0,3.38,64,Calibration,1163.110236,1276.127826,113.01759,3.236189512,Pass Mid,1006.621805,1096.13,89.50819461,2.760474807,Pass Mid,118.8396228,124.35,5.510377228,0.499716637,Pass Low,37.64880788,55.64782609,17.9990182,2.635304638,Pass Low
1206-2819,1206,2819,563310,317700,563330,317920,1,64,220,0,1980,58.56,2.53,14.9,53.15,,,,,,,,,,,,,,,,,,,,,
1089-2820,1089,2820,563370,318190,563380,318100,3,64,70,2.17,2911.48,42.18,7.41,11.35,22.2,,,,,,,,,,,,,,,,,,,,,
1224-2820,1224,2820,563510,318030,563380,318100,3,64,150,3.71,1101.64,58.33,24.81,33.25,16.24,Calibration,526.2964308,591.0217391,64.72530832,2.738424017,Pass Low,446.0135152,485.47,39.45648481,1.828293025,Pass Low,52.65540406,68.93,16.27459594,2.087298166,Pass Low,27.62751156,36.62173913,8.994227566,1.586882738,Pass Low
1341-2821,1341,2821,554990,319010,553670,315030,1,80,4440,0,1720,4.17,1.12,200.92,79.56,,,,,,,,,,,,,,,,,,,,,
2822-2821,2822,2821,553660,314990,553670,315030,1,80,47,0,1730,2.04,1.06,3.18,53.25,,,,,,,,,,,,,,,,,,,,,
2698-2821,2698,2821,553250,314870,553670,315030,1,80,477,0.01,644.67,32.36,7.15,28.62,60,,,,,,,,,,,,,,,,,,,,,
2821-2822,2821,2822,553670,315030,553660,314990,1,80,47,0,1730,10.28,1.16,3.27,51.67,,,,,,,,,,,,,,,,,,,,,
2697-2822,2697,2822,553590,314850,553660,314990,1,80,150,0.01,812.36,14.79,5.05,11.8,45.77,,,,,,,,,,,,,,,,,,,,,
2712-2823,2712,2823,563620,313250,563790,312270,1,64,1000,0,1720,63.62,15.74,71.99,50.01,Validation,994.875,1018.433913,23.55891304,0.742531768,Pass Mid,860.3087808,864.22,3.911219236,0.133196231,Pass Mid,101.5662192,98.94,-2.626219236,-0.262290193,Pass Low,33,55.27391304,22.27391304,3.352704894,Pass Low
1330-2823,1330,2823,563800,312250,563790,312270,1,64,25,0,1730,57.16,0,1.41,64,,,,,,,,,,,,,,,,,,,,,
2114-2824,2114,2824,544130,321780,545220,310650,1,64,11330,0,977,20.39,4.26,641.58,63.57,,,,,,,,,,,,,,,,,,,,,
2894-2824,2894,2824,546060,309970,545220,310650,1,64,1163,0,977,30.35,3.51,68.93,60.74,,,,,,,,,,,,,,,,,,,,,
2825-2824,2825,2824,545000,310650,545220,310650,1,48,100,0,8634.62,1.16,3.24,10.74,33.52,,,,,,,,,,,,,,,,,,,,,
2824-2825,2824,2825,545220,310650,545000,310650,1,48,100,0,1250,12.73,0,7.5,48,,,,,,,,,,,,,,,,,,,,,
1308-2826,1308,2826,549280,312100,546190,309930,2,56,4130,0.05,1499.94,13.51,4.78,270.28,55.01,,,,,,,,,,,,,,,,,,,,,
2827-2826,2827,2826,546460,309380,546190,309930,2,64,710,0.16,977,77.46,34.25,74.19,34.45,,,,,,,,,,,,,,,,,,,,,
2708-2826,2708,2826,544770,307420,546190,309930,2,64,3038,0.1,1599.97,35.96,9.33,180.22,60.69,,,,,,,,,,,,,,,,,,,,,
2894-2826,2894,2826,546060,309970,546190,309930,2,64,155,0.09,1178.43,23.66,5.46,14.18,39.36,,,,,,,,,,,,,,,,,,,,,
2826-2827,2826,2827,546190,309930,546460,309380,2,64,710,0,19998,4.16,0.19,40.13,63.69,,,,,,,,,,,,,,,,,,,,,
2837-2827,2837,2827,546720,309580,546460,309380,1,48,323,0.01,8900.59,11.43,3.25,27.48,42.32,,,,,,,,,,,,,,,,,,,,,
2836-2827,2836,2827,546830,308520,546460,309380,2,64,950,0.01,16974.39,1.79,2.92,56.36,60.69,,,,,,,,,,,,,,,,,,,,,
2837-2833,2837,2833,546720,309580,547000,309760,1,48,342,0,1250,82.89,0,25.65,48,,,,,,,,,,,,,,,,,,,,,
2837-2836,2837,2836,546720,309580,546830,308520,1,48,1105,0.01,8579.47,5.02,3.25,86.13,46.19,,,,,,,,,,,,,,,,,,,,,
2106-2836,2106,2836,547200,307820,546830,308520,2,64,780,0,18578.47,1.63,0.19,44.06,63.73,,,,,,,,,,,,,,,,,,,,,
2827-2836,2827,2836,546460,309380,546830,308520,2,64,950,0,19998,1.8,0.19,53.62,63.78,,,,,,,,,,,,,,,,,,,,,
2836-2837,2836,2837,546830,308520,546720,309580,1,48,1105,0,169.33,0.01,21.25,104.13,38.2,,,,,,,,,,,,,,,,,,,,,
2827-2837,2827,2837,546460,309380,546720,309580,1,48,323,0,1730,59.89,2.59,26.81,43.37,,,,,,,,,,,,,,,,,,,,,
2833-2837,2833,2837,547000,309760,546720,309580,1,48,342,0,1647.23,87.92,8.73,34.38,35.81,,,,,,,,,,,,,,,,,,,,,
2817-2846,2817,2846,551100,304550,551080,304530,1,48,29,0,1509.24,25.21,1.9,4.07,25.64,,,,,,,,,,,,,,,,,,,,,
2818-2846,2818,2846,551270,303660,551080,304530,1,48,921,0,1711.72,18.33,1.29,70.36,47.12,,,,,,,,,,,,,,,,,,,,,
2892-2846,2892,2846,546580,304740,551080,304530,1,64,5600,0.03,523.7,14.35,7.72,322.72,62.47,,,,,,,,,,,,,,,,,,,,,
2764-2850,2764,2850,561760,311190,561650,311270,1,48,130,0,1730,3.2,0,9.75,48,,,,,,,,,,,,,,,,,,,,,
2700-2850,2700,2850,561040,314000,561650,311270,1,48,3570,0,977,4.5,0.27,268.02,47.95,Calibration,52.49613558,43.93086957,-8.565266015,-1.233549308,Pass Low,46.30842602,42.42,-3.88842602,-0.583791073,Pass Low,5.439994274,1.45,-3.989994274,-2.149699918,Pass Low,0.747715286,0.060869565,-0.68684572,-1.080217961,Pass Low
1334-2851,1334,2851,561980,310470,562330,310530,1,48,370,0,1730,3.59,0,27.75,48,,,,,,,,,,,,,,,,,,,,,
2668-2851,2668,2851,563590,310360,562330,310530,1,80,1280,0,1730,11.77,0,57.6,80,,,,,,,,,,,,,,,,,,,,,
2723-2852,2723,2852,563430,316090,563610,316130,1,48,200,0,977,1.76,0,15,47.99,,,,,,,,,,,,,,,,,,,,,
2604-2852,2604,2852,564490,316150,563610,316130,1,48,831,0,977,3.04,0.03,62.35,47.98,,,,,,,,,,,,,,,,,,,,,
2604-2853,2604,2853,564490,316150,564540,316470,1,48,270,0,977,9.09,2.18,22.43,43.33,Calibration,70.11111111,87.4373913,17.32628019,1.952150029,Pass Low,62.31043021,77.5,15.18956979,1.816731245,Pass Low,7.356236455,8.92,1.563763545,0.548162204,Pass Low,0.444444444,1.017391304,0.57294686,0.670162392,Pass Low
1323-2853,1323,2853,564610,316570,564540,316470,1,48,180,0,977,16.42,2.44,15.94,40.66,,,,,,,,,,,,,,,,,,,,,
2994-2853,2994,2853,564640,316430,564540,316470,1,30,100,0.01,574.32,11.84,6.8,18.8,19.15,,,,,,,,,,,,,,,,,,,,,
2743-2854,2743,2854,574990,312710,575690,313010,1,80,740,0,1730,21.74,0,33.3,80,,,,,,,,,,,,,,,,,,,,,
1305-2854,1305,2854,575790,313090,575690,313010,1,80,110,0,1730,9.79,0,4.95,80,,,,,,,,,,,,,,,,,,,,,
2690-2855,2690,2855,566500,305050,566890,305260,1,80,250,0,1730,25.52,0,11.25,80,,,,,,,,,,,,,,,,,,,,,
2861-2855,2861,2855,567840,305880,566890,305260,1,80,1500,0,1730,13.56,1.73,69.23,78,,,,,,,,,,,,,,,,,,,,,
2657-2856,2657,2856,566490,314770,566260,314730,1,48,196,0,1730,1.44,1.06,15.76,44.78,,,,,,,,,,,,,,,,,,,,,
2858-2856,2858,2856,566080,314720,566260,314730,1,48,190,0,1553.21,0.99,1.17,15.42,44.36,,,,,,,,,,,,,,,,,,,,,
2857-2856,2857,2856,566320,315280,566260,314730,1,32,540,0,612.28,0.14,5.97,66.72,29.14,,,,,,,,,,,,,,,,,,,,,
1327-2857,1327,2857,566540,314910,566320,315280,1,48,417,0,1730,0.48,1.04,32.32,46.45,,,,,,,,,,,,,,,,,,,,,
2856-2857,2856,2857,566260,314730,566320,315280,1,32,540,0,660,1.56,5.56,66.31,29.32,,,,,,,,,,,,,,,,,,,,,
2655-2857,2655,2857,566240,315950,566320,315280,1,48,683,0,977,1.71,2.03,53.26,46.17,,,,,,,,,,,,,,,,,,,,,
1329-2858,1329,2858,563550,313990,566080,314720,1,48,2914,0,977,1.57,0.02,218.57,48,,,,,,,,,,,,,,,,,,,,,
2856-2858,2856,2858,566260,314730,566080,314720,1,48,190,0,1730,1.49,0,14.25,48,,,,,,,,,,,,,,,,,,,,,
2661-2859,2661,2859,574660,310490,575020,312140,1,80,1750,0,1720,21.86,1.23,79.98,78.77,,,,,,,,,,,,,,,,,,,,,
2743-2859,2743,2859,574990,312710,575020,312140,1,48,550,0,1730,9.79,0,41.25,48,,,,,,,,,,,,,,,,,,,,,
2676-2860,2676,2860,552080,303590,552790,304340,1,48,1200,0,977,8.13,0.33,90.33,47.82,,,,,,,,,,,,,,,,,,,,,
2895-2860,2895,2860,554040,304730,552790,304340,1,80,1674,0,1730,8.34,0.89,76.22,79.07,,,,,,,,,,,,,,,,,,,,,
2862-2861,2862,2861,568270,306350,567840,305880,1,64,700,0,1720,13.64,0.03,39.41,63.95,,,,,,,,,,,,,,,,,,,,,
2855-2861,2855,2861,566890,305260,567840,305880,1,80,1500,0,1730,25.52,4.76,72.26,74.73,,,,,,,,,,,,,,,,,,,,,
2861-2862,2861,2862,567840,305880,568270,306350,1,64,700,0,1720,25.67,0.35,39.72,63.44,,,,,,,,,,,,,,,,,,,,,
2863-2862,2863,2862,569130,306510,568270,306350,1,48,900,0,1720,13.64,0.95,68.45,47.34,,,,,,,,,,,,,,,,,,,,,
2862-2863,2862,2863,568270,306350,569130,306510,1,48,900,0,1720,25.67,3.57,71.07,45.59,,,,,,,,,,,,,,,,,,,,,
2864-2863,2864,2863,569680,306620,569130,306510,1,64,600,0,1720,13.64,0.03,33.78,63.95,,,,,,,,,,,,,,,,,,,,,
2863-2864,2863,2864,569130,306510,569680,306620,1,64,600,0,1720,25.67,0.3,34.05,63.44,,,,,,,,,,,,,,,,,,,,,
2691-2864,2691,2864,574290,308230,569680,306620,1,96,5750,0,1730,13.56,2.43,218.05,94.93,,,,,,,,,,,,,,,,,,,,,
2728-2877,2728,2877,563250,315490,563160,315800,1,64,380,0.33,1585.83,66.34,9.57,30.95,44.21,,,,,,,,,,,,,,,,,,,,,
1328-2877,1328,2877,563120,315980,563160,315800,1,64,120,0.5,1585.83,76.86,9.12,15.87,27.23,Calibration,1110,1143.145652,33.14565217,0.987522349,Pass Mid,963,983.6,20.6,0.660303894,Pass Mid,95,104.35,9.35,0.936523089,Pass Low,52,55.19565217,3.195652174,0.436501676,Pass Low
1328-2878,1328,2878,563120,315980,563110,316030,1,64,51,0,1730,61.53,0,2.87,64,Calibration,906,998.7378261,92.73782609,3.005068013,Pass Mid,717,794.24,77.24,2.80989792,Pass Mid,146,157.05,11.05,0.89767707,Pass Low,43,47.44782609,4.447826087,0.661399297,Pass Low
2709-2878,2709,2878,563090,316240,563110,316030,1,64,204,0,1730,71.53,0,11.47,64,,,,,,,,,,,,,,,,,,,,,
2677-2880,2677,2880,559720,311290,559710,311470,1,48,184,0,1730,16.02,13.24,27.04,24.5,,,,,,,,,,,,,,,,,,,,,
2706-2880,2706,2880,559710,311760,559710,311470,1,80,316,0,1730,9.86,13.15,27.37,41.56,,,,,,,,,,,,,,,,,,,,,
2661-2881,2661,2881,574660,310490,574610,310070,1,80,190,0,1730,7.22,0,8.55,80,,,,,,,,,,,,,,,,,,,,,
2691-2881,2691,2881,574290,308230,574610,310070,1,80,2110,0,1730,3.2,0,94.95,80,,,,,,,,,,,,,,,,,,,,,
2808-2882,2808,2882,554730,313790,555410,313240,1,48,900,0,977,9.49,0.35,67.85,47.75,Validation,112.4187112,92.63782609,-19.7808851,-1.953547199,Pass Low,96.5861457,83.93,-12.6561457,-1.332166283,Pass Low,11.34627377,8.66,-2.686273772,-0.84934115,Pass Low,4.486291713,0.047826087,-4.438465626,-2.94782338,Pass Low
1337-2882,1337,2882,557130,312440,555410,313240,1,48,1900,0,977,12.99,1.47,143.97,47.51,,,,,,,,,,,,,,,,,,,,,
1224-2885,1224,2885,563510,318030,563940,317470,1,80,741,0,1730,52.07,7.35,40.7,65.54,Calibration,878.0905167,870.3,-7.790516676,-0.263488726,Pass Mid,768.7198719,759.62,-9.09987194,-0.329185204,Pass Mid,90.30390495,90.28,-0.023904955,-0.002515726,Pass Low,19.06673978,20.4,1.333260218,0.300133375,Pass Low
2505-2885,2505,2885,564210,317050,563940,317470,1,80,500,0,1730,50,4.65,27.15,66.29,,,,,,,,,,,,,,,,,,,,,
2846-2892,2846,2892,551080,304530,546580,304740,1,64,5600,0,1720,2.98,0,315,64,,,,,,,,,,,,,,,,,,,,,
2826-2893,2826,2893,546190,309930,546070,309920,2,64,90,0,3460,8.57,0.57,5.63,57.54,,,,,,,,,,,,,,,,,,,,,
2110-2893,2110,2893,539800,303010,546070,309920,1,56,9700,0,632.77,0,6.19,629.76,55.45,,,,,,,,,,,,,,,,,,,,,
2893-2894,2893,2894,546070,309920,546060,309970,1,64,90,0,1730,17.14,0,5.06,64,,,,,,,,,,,,,,,,,,,,,
2824-2894,2824,2894,545220,310650,546060,309970,1,64,1163,0,1730,16.12,0,65.42,64,,,,,,,,,,,,,,,,,,,,,
2670-2895,2670,2895,560280,307000,554040,304730,1,80,6526,0.54,749.67,19.24,19.56,313.23,75,Calibration,64.09905523,141.8391304,77.7400752,7.661106737,Pass Low,55.01882044,128.25,73.23117956,7.650093357,Pass Low,6.463231293,11.75,5.286768707,1.751910063,Pass Low,2.617003499,1.839130435,-0.777873065,-0.521128246,Pass Low
2860-2895,2860,2895,552790,304340,554040,304730,1,80,1674,0.26,749.67,10.59,15.65,90.98,66.24,,,,,,,,,,,,,,,,,,,,,
1346-2896,1346,2896,555000,319940,555080,319010,1,48,927,0.25,517.46,49.29,10.41,79.93,41.75,,,,,,,,,,,,,,,,,,,,,
1340-2896,1340,2896,557290,319130,555080,319010,1,96,2200,0.32,1417.96,76.49,7.22,89.72,88.28,Calibration,1069.5,995.93,-73.57,-2.289341144,Pass Mid,909.4639587,813.82,-95.64395866,-3.258322881,Pass Mid,107.3693747,113.91,6.540625331,0.621818734,Pass Low,52.66666667,68.2,15.53333333,1.998142178,Pass Low
1341-2896,1341,2896,554990,319010,555080,319010,1,96,81,0,1742,23.49,1.21,4.25,68.66,,,,,,,,,,,,,,,,,,,,,
2991-2990,2991,2990,563480,319350,563840,319180,1,32,411,0,1250,14.97,0,46.24,32,,,,,,,,,,,,,,,,,,,,,
2070-2991,2070,2991,563370,318940,563480,319350,1,32,400,0,1730,10.82,0,45,32,,,,,,,,,,,,,,,,,,,,,
2990-2991,2990,2991,563840,319180,563480,319350,1,32,411,0,1730,34.84,0,46.24,32,,,,,,,,,,,,,,,,,,,,,
1020-2992,1020,2992,563340,319960,563530,319800,1,32,267,0,1250,22.98,0,30.04,32,,,,,,,,,,,,,,,,,,,,,
2995-2993,2995,2993,564280,319710,564200,319420,1,32,387,0,1250,22.04,0,43.54,32,,,,,,,,,,,,,,,,,,,,,
2853-2994,2853,2994,564540,316470,564640,316430,1,30,100,0,1250,4.2,0,12,30,,,,,,,,,,,,,,,,,,,,,
2996-2995,2996,2995,564550,319680,564280,319710,1,48,337,0,1601.29,12.99,1.29,26.57,45.67,,,,,,,,,,,,,,,,,,,,,
2993-2995,2993,2995,564200,319420,564280,319710,1,32,387,0.03,600.35,22.27,7.14,50.68,27.49,,,,,,,,,,,,,,,,,,,,,
5019-2995,5019,2995,564290,319820,564280,319710,1,48,119,0.02,976.86,38.15,4.71,13.63,31.42,,,,,,,,,,,,,,,,,,,,,
2995-2996,2995,2996,564280,319710,564550,319680,1,48,337,0,1220,20.27,7.35,32.62,37.19,,,,,,,,,,,,,,,,,,,,,
2997-2996,2997,2996,564710,319740,564550,319680,1,48,190,0,1220,17.04,7.28,21.53,31.77,,,,,,,,,,,,,,,,,,,,,
2996-2997,2996,2997,564550,319680,564710,319740,1,48,190,0.01,1163.47,21.25,8.03,22.28,30.7,,,,,,,,,,,,,,,,,,,,,
2026-2997,2026,2997,565100,320070,564710,319740,1,48,553,0.03,1099.29,21.24,7.59,49.06,40.58,,,,,,,,,,,,,,,,,,,,,
2998-2997,2998,2997,564390,319200,564710,319740,1,32,775,0.01,1161.25,17.59,7.38,94.56,29.5,,,,,,,,,,,,,,,,,,,,,
2997-2998,2997,2998,564710,319740,564390,319200,1,32,775,0,1250,26.82,0,87.19,32,,,,,,,,,,,,,,,,,,,,,
7034-3000,7034,3000,561750,318190,561770,318220,1,48,32,0,1000,0.2,0,2.4,48,,,,,,,,,,,,,,,,,,,,,
2044-3000,2044,3000,561820,318410,561770,318220,1,48,193,0,1900,0.1,0.95,15.43,45.03,,,,,,,,,,,,,,,,,,,,,
1086-3001,1086,3001,562930,318160,562010,318070,2,96,930,0,3483,61.06,14.03,48.91,68.45,Calibration,1847,1997.559565,150.5595652,3.433998118,Pass Mid,1563,1693.5,130.5,3.234074114,Pass Mid,185,204.69,19.69,1.410590918,Pass Low,99,99.36956522,0.369565217,0.037108087,Pass Low
3003-3001,3003,3001,561500,318200,562010,318070,2,96,527,0,3483,37.64,3.2,22.96,82.64,,,,,,,,,,,,,,,,,,,,,
3004-3001,3004,3001,561810,318160,562010,318070,2,96,228,0.02,1427.47,10.43,4.57,13.12,62.55,Calibration,191,147.49,-43.51,-3.344499687,Pass Low,160,143.17,-16.83,-1.366960615,Pass Low,23,3.22,-19.78,-5.462921267,Pass Low,8,1.1,-6.9,-3.234769893,Pass Low
6006-3002,6006,3002,561590,317510,561750,318040,1,64,550,0.05,1250,28.24,5.63,36.56,54.15,Calibration,354.7,345.4786957,-9.221304348,-0.492836549,Pass Low,306.6925338,309.28,2.587466226,0.147437858,Pass Low,36.20746623,30.39,-5.817466226,-1.00813807,Pass Low,11.8,5.808695652,-5.991304348,-2.019169539,Pass Low
3005-3002,3005,3002,561780,318060,561750,318040,3,48,37,0,5780,12,0.89,3.66,36.38,,,,,,,,,,,,,,,,,,,,,
1233-3003,1233,3003,560880,318620,561500,318200,2,96,742,0,3483,42.43,5.29,33.11,80.67,,,,,,,,,,,,,,,,,,,,,
3001-3003,3001,3003,562010,318070,561500,318200,2,96,527,0,3483,52.74,6.24,26,72.97,,,,,,,,,,,,,,,,,,,,,
3006-3003,3006,3003,561710,318070,561500,318200,2,96,249,0.05,1327.61,18.21,4.95,14.29,62.72,,,,,,,,,,,,,,,,,,,,,
3024-3004,3024,3004,561800,318180,561810,318160,2,48,16,0,3900,14.23,1.09,2.29,25.1,,,,,,,,,,,,,,,,,,,,,
3004-3005,3004,3005,561810,318160,561780,318060,1,48,112,0,1880,21.6,1.22,9.62,41.91,,,,,,,,,,,,,,,,,,,,,
