Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
1314-1202,1314,1202,56724,32452,56679,32303,m,96,1556,m,1980,32.12,3.87,62.22,90.03,636.05,636.05,17,14,242.79,11.59,9.52,16.15,13.43,78.06,124.04,44.42,73.09,8.94,0.014055499,242.79,11.59,9.52,16.15,13.43,78.06,124.04,44.42,73.09,8.94,1.405549878,540,73.09,3.886956522,540,73.09,8.94,540,73.09,3.886956522,540,73.09,8.94,7,14,PM,"LineString (56724 32452, 56679 32303)"
1314-1313,1314,1313,56724,32452,56758,32636,m,80,1895,m,1980,33.6,11.58,96.86,70.43,665.33,665.33,18,12,201.54,0.38,18.95,1.08,2.45,306.84,17.41,15.46,81.38,7.85,0.011798656,201.54,0.38,18.95,1.08,2.45,306.84,17.41,15.46,81.38,7.85,1.179865631,564.11,81.38,3.413043478,564.11,81.38,7.85,564.11,81.38,3.413043478,564.11,81.38,7.85,6,12,PM,"LineString (56724 32452, 56758 32636)"
1314-1349,1314,1349,56724,32452,56659,32474,m,48,730,m,977,12.79,0.55,55.3,47.53,124.94,124.94,35,0,80.05,0.84,8.36,0.71,1.51,16.93,4.13,3.05,8.28,1.07,0.008564111,80.05,0.84,8.36,0.71,1.51,16.93,4.13,3.05,8.28,1.07,0.856411077,115.58,8.28,0.465217391,115.58,8.28,1.07,115.58,8.28,0.465217391,115.58,8.28,1.07,0,0,PM,"LineString (56724 32452, 56659 32474)"
1315-1312,1315,1312,57002,32778,56862,33089,m,64,3965,m,1720,3.71,0,223.03,64,63.88,63.88,31,2,24.61,0.11,3.44,0.25,0.54,21.36,4.69,3.61,2.41,0.86,0.013462743,24.61,0.11,3.44,0.25,0.54,21.36,4.69,3.61,2.41,0.86,1.346274264,58.61,2.41,0.373913043,58.61,2.41,0.86,58.61,2.41,0.373913043,58.61,2.41,0.86,1,2,PM,"LineString (57002 32778, 56862 33089)"
1315-1313,1315,1313,57002,32778,56758,32636,m,80,2922,m,1720,0,0,131.49,80,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (57002 32778, 56758 32636)"
1315-1316,1315,1316,57002,32778,57109,32533,m,64,2738,m,1720,3.26,0,154.01,64,56.07,56.07,31,0,23.24,0.31,1.86,0.5,0.59,9.51,9.79,3.98,4.09,2.22,0.039593365,23.24,0.31,1.86,0.5,0.59,9.51,9.79,3.98,4.09,2.22,3.959336544,49.78,4.09,0.965217391,49.78,4.09,2.22,49.78,4.09,0.965217391,49.78,4.09,2.22,0,0,PM,"LineString (57002 32778, 57109 32533)"
1316-1315,1316,1315,57109,32533,57002,32778,m,64,2738,m,1720,3.6,0,154.01,64,61.88,61.88,31,0,24.61,0.11,3.44,0.25,0.54,21.36,4.69,3.61,2.41,0.86,0.013897867,24.61,0.11,3.44,0.25,0.54,21.36,4.69,3.61,2.41,0.86,1.389786684,58.61,2.41,0.373913043,58.61,2.41,0.86,58.61,2.41,0.373913043,58.61,2.41,0.86,0,0,PM,"LineString (57109 32533, 57002 32778)"
1316-1317,1316,1317,57109,32533,57214,32551,m,80,1091,m,1980,28.64,5.16,54.26,72.39,567.01,567.01,18,6,293.95,1.13,29.17,2.41,4.8,117.1,18.94,12,51.59,29.93,0.052785665,293.95,1.13,29.17,2.41,4.8,117.1,18.94,12,51.59,29.93,5.278566516,479.5,51.59,13.01304348,479.5,51.59,29.93,479.5,51.59,13.01304348,479.5,51.59,29.93,3,6,PM,"LineString (57109 32533, 57214 32551)"
1316-1352,1316,1352,57109,32533,56709,32308,m,80,4594,m,1980,24.83,17.31,224.04,73.82,491.73,491.73,18,6,170.89,7.35,8.33,8.11,7.79,84.95,72.56,27.82,68.09,29.84,0.060683709,170.89,7.35,8.33,8.11,7.79,84.95,72.56,27.82,68.09,29.84,6.068370854,387.8,68.09,12.97391304,387.8,68.09,29.84,387.8,68.09,12.97391304,387.8,68.09,29.84,3,6,PM,"LineString (57109 32533, 56709 32308)"
1317-1316,1317,1316,57214,32551,57109,32533,m,80,1091,m,1980,27.96,4.97,54.07,72.65,553.61,553.61,18,6,195.5,7.46,11.77,8.36,8.33,106.32,77.24,31.43,70.51,30.7,0.055454201,195.5,7.46,11.77,8.36,8.33,106.32,77.24,31.43,70.51,30.7,5.545420061,446.41,70.51,13.34782609,446.41,70.51,30.7,446.41,70.51,13.34782609,446.41,70.51,30.7,3,6,PM,"LineString (57214 32551, 57109 32533)"
1317-1318,1317,1318,57214,32551,57284,32568,m,80,730,m,1980,31.9,4.11,36.96,71.11,631.71,631.71,18,6,324.74,1.01,31.68,2.45,5.61,140.44,19.21,14.77,56.49,29.31,0.046397872,324.74,1.01,31.68,2.45,5.61,140.44,19.21,14.77,56.49,29.31,4.639787244,539.91,56.49,12.74347826,539.91,56.49,29.31,539.91,56.49,12.74347826,539.91,56.49,29.31,3,6,PM,"LineString (57214 32551, 57284 32568)"
1317-1320,1317,1320,57214,32551,57199,32276,m,64,2856,m,1720,6.6,0.01,160.66,64,113.59,113.59,31,0,57.67,0.52,1.56,1.45,1.65,14.16,13.39,6.39,10.27,6.54,0.057575491,57.67,0.52,1.56,1.45,1.65,14.16,13.39,6.39,10.27,6.54,5.75754908,96.79,10.27,2.843478261,96.79,10.27,6.54,96.79,10.27,2.843478261,96.79,10.27,6.54,0,0,PM,"LineString (57214 32551, 57199 32276)"
1318-1303,1318,1303,57284,32568,58274,32827,m,80,10700,m,1980,15.57,19.11,500.61,76.95,308.34,308.34,18,4,119.16,0.48,9.17,1.04,2.52,76.2,9.47,8.91,55.28,22.11,0.071706558,119.16,0.48,9.17,1.04,2.52,76.2,9.47,8.91,55.28,22.11,7.17065577,226.95,55.28,9.613043478,226.95,55.28,22.11,226.95,55.28,9.613043478,226.95,55.28,22.11,2,4,PM,"LineString (57284 32568, 58274 32827)"
1318-1317,1318,1317,57284,32568,57214,32551,m,80,730,m,1980,30.49,3.82,36.67,71.67,603.69,603.69,18,6,221.56,7.86,11.87,9.29,9.19,106.68,85.82,34.84,76.44,34.16,0.056585334,221.56,7.86,11.87,9.29,9.19,106.68,85.82,34.84,76.44,34.16,5.658533353,487.11,76.44,14.85217391,487.11,76.44,34.16,487.11,76.44,14.85217391,487.11,76.44,34.16,3,6,PM,"LineString (57284 32568, 57214 32551)"
1318-2787,1318,2787,57284,32568,57274,32657,m,80,1000,m,1720,21.28,0.65,45.65,78.86,366.06,366.06,26,2,226.36,0.53,23.01,1.58,3.57,69.09,11.42,7.8,13.48,7.21,0.019696225,226.36,0.53,23.01,1.58,3.57,69.09,11.42,7.8,13.48,7.21,1.969622466,343.36,13.48,3.134782609,343.36,13.48,7.21,343.36,13.48,3.134782609,343.36,13.48,7.21,1,2,PM,"LineString (57284 32568, 57274 32657)"
1319-1320,1319,1320,57139,32279,57199,32276,m,48,879,m,1720,4.18,0.08,66,47.94,71.96,71.96,43,0,31.62,0.8,2.28,1.12,0.56,15.52,11.79,2.41,5.85,0,0,31.62,0.8,2.28,1.12,0.56,15.52,11.79,2.41,5.85,0,0,66.1,5.85,0,66.1,5.85,0,66.1,5.85,0,66.1,5.85,0,0,0,PM,"LineString (57139 32279, 57199 32276)"
1319-1352,1319,1352,57139,32279,56709,32308,m,48,4056,m,977,16.12,5.05,309.25,47.22,157.46,157.46,35,0,35.54,0,3.9,6.63,1.66,31.57,58.59,5.49,8.06,6,0.038104916,35.54,0,3.9,6.63,1.66,31.57,58.59,5.49,8.06,6,3.810491553,143.38,8.06,2.608695652,143.38,8.06,6,143.38,8.06,2.608695652,143.38,8.06,6,0,0,PM,"LineString (57139 32279, 56709 32308)"
1320-1317,1320,1317,57199,32276,57214,32551,m,64,2856,m,1720,7.45,0.01,160.66,63.99,128.21,128.21,31,0,62.42,0,3.97,0.56,1.6,37.14,5.08,5.75,9.24,2.46,0.019187271,62.42,0,3.97,0.56,1.6,37.14,5.08,5.75,9.24,2.46,1.918727088,116.52,9.24,1.069565217,116.52,9.24,2.46,116.52,9.24,1.069565217,116.52,9.24,2.46,0,0,PM,"LineString (57199 32276, 57214 32551)"
1320-1319,1320,1319,57199,32276,57139,32279,m,48,879,m,1720,6.94,0.22,66.15,47.84,119.3,119.3,43,0,45.08,0.19,6.01,1.45,1.29,41.06,14.08,4.28,4.34,1.53,0.012824811,45.08,0.19,6.01,1.45,1.29,41.06,14.08,4.28,4.34,1.53,1.28248114,113.44,4.34,0.665217391,113.44,4.34,1.53,113.44,4.34,0.665217391,113.44,4.34,1.53,0,0,PM,"LineString (57199 32276, 57139 32279)"
1348-1201,1348,1201,56477,32320,56455,32269,m,48,563,m,977,29.91,2.73,44.95,45.09,292.18,292.18,35,4,68.79,8.35,3.88,9.09,7.29,32.01,102.85,33.62,22.27,0.03,0.000102676,68.79,8.35,3.88,9.09,7.29,32.01,102.85,33.62,22.27,0.03,0.010267643,265.88,22.27,0.013043478,265.88,22.27,0.03,265.88,22.27,0.013043478,265.88,22.27,0.03,2,4,PM,"LineString (56477 32320, 56455 32269)"
1348-1349,1348,1349,56477,32320,56659,32474,m,80,2384,m,1980,5.11,0.72,108,79.47,101.19,101.19,18,4,71.36,2.93,1.43,2.66,1.74,6.98,1.12,0.98,7.64,0.35,0.00345884,71.36,2.93,1.43,2.66,1.74,6.98,1.12,0.98,7.64,0.35,0.345883981,89.2,7.64,0.152173913,89.2,7.64,0.35,89.2,7.64,0.152173913,89.2,7.64,0.35,2,4,PM,"LineString (56477 32320, 56659 32474)"
1349-1314,1349,1314,56659,32474,56724,32452,m,48,730,m,977,12.87,0.55,55.3,47.52,125.75,125.75,35,0,95.7,3.18,1.47,2.88,2.68,5.48,3.89,4.62,5.84,0,0,95.7,3.18,1.47,2.88,2.68,5.48,3.89,4.62,5.84,0,0,119.9,5.84,0,119.9,5.84,0,119.9,5.84,0,119.9,5.84,0,0,0,PM,"LineString (56659 32474, 56724 32452)"
1349-1348,1349,1348,56659,32474,56477,32320,m,80,2384,m,1980,5.45,0.79,108.07,79.41,107.93,107.93,18,4,74.66,0.97,7.42,0.62,2.05,5.93,4.04,5.12,3.11,0.03,0.000277958,74.66,0.97,7.42,0.62,2.05,5.93,4.04,5.12,3.11,0.03,0.027795794,100.81,3.11,0.013043478,100.81,3.11,0.03,100.81,3.11,0.013043478,100.81,3.11,0.03,2,4,PM,"LineString (56659 32474, 56477 32320)"
1351-1302,1351,1302,57502,32890,57701,33268,m,80,4408,m,1720,14.26,0.9,199.26,79.64,245.27,245.27,26,2,170.3,0.63,19,1.29,2.84,25.22,11.74,9.1,2.3,0.87,0.003547111,170.3,0.63,19,1.29,2.84,25.22,11.74,9.1,2.3,0.87,0.354711135,240.12,2.3,0.37826087,240.12,2.3,0.87,240.12,2.3,0.37826087,240.12,2.3,0.87,1,2,PM,"LineString (57502 32890, 57701 33268)"
1351-2787,1351,2787,57502,32890,57274,32657,m,80,3326,m,1720,5.8,0.05,149.72,79.97,99.71,99.71,26,4,37.69,0.43,5.17,0.72,1.04,22.79,12.61,9.52,3.5,2.24,0.022465149,37.69,0.43,5.17,0.72,1.04,22.79,12.61,9.52,3.5,2.24,2.246514893,89.97,3.5,0.973913043,89.97,3.5,2.24,89.97,3.5,0.973913043,89.97,3.5,2.24,2,4,PM,"LineString (57502 32890, 57274 32657)"
1352-1203,1352,1203,56709,32308,56697,32302,m,80,132,m,1980,32.79,0.78,6.72,70.76,649.19,649.19,18,6,206.44,7.35,12.23,14.74,9.45,116.53,131.15,33.31,76.16,35.84,0.055207258,206.44,7.35,12.23,14.74,9.45,116.53,131.15,33.31,76.16,35.84,5.520725828,531.2,76.16,15.5826087,531.2,76.16,35.84,531.2,76.16,15.5826087,531.2,76.16,35.84,3,6,PM,"LineString (56709 32308, 56697 32302)"
1352-1316,1352,1316,56709,32308,57109,32533,m,80,4594,m,1980,25.81,18.41,225.14,73.46,510.94,510.94,18,6,270.71,0.83,27.31,1.91,4.21,107.59,9.15,8.02,47.5,27.71,0.054233374,270.71,0.83,27.31,1.91,4.21,107.59,9.15,8.02,47.5,27.71,5.423337378,429.73,47.5,12.04782609,429.73,47.5,27.71,429.73,47.5,12.04782609,429.73,47.5,27.71,3,6,PM,"LineString (56709 32308, 57109 32533)"
1352-1319,1352,1319,56709,32308,57139,32279,m,48,4056,m,977,12.06,2.67,306.87,47.58,117.84,117.84,35,0,46.03,0.63,5.78,0.7,0.33,51.35,6.22,1.26,5.53,0,0,46.03,0.63,5.78,0.7,0.33,51.35,6.22,1.26,5.53,0,0,112.3,5.53,0,112.3,5.53,0,112.3,5.53,0,112.3,5.53,0,0,0,PM,"LineString (56709 32308, 57139 32279)"
2100-1303,2100,1303,59119,33066,58274,32827,m,80,9200,m,1980,16.11,17.35,431.35,76.78,318.97,318.97,18,0,116.05,3.97,5.77,2.95,3.78,62.71,25.81,12.78,57.32,27.84,0.087280936,116.05,3.97,5.77,2.95,3.78,62.71,25.81,12.78,57.32,27.84,8.728093551,233.82,57.32,12.10434783,233.82,57.32,27.84,233.82,57.32,12.10434783,233.82,57.32,27.84,0,0,PM,"LineString (59119 33066, 58274 32827)"
2100-2612,2100,2612,59119,33066,58459,31884,m,80,14600,m,1980,7.48,8.06,665.06,79.03,148.04,148.04,18,0,52.1,0.27,2.54,1.84,1.44,23.9,16.87,5.29,32.71,11.1,0.074979735,52.1,0.27,2.54,1.84,1.44,23.9,16.87,5.29,32.71,11.1,7.497973521,104.25,32.71,4.826086957,104.25,32.71,11.1,104.25,32.71,4.826086957,104.25,32.71,11.1,0,0,PM,"LineString (59119 33066, 58459 31884)"
2100-2166,2100,2166,59119,33066,59944,33384,m,80,9200,m,1980,18.8,22.21,436.21,75.93,372.26,372.26,18,0,155.46,0.67,10.98,1.14,2.93,88.96,9.8,9.36,72.14,20.82,0.055928652,155.46,0.67,10.98,1.14,2.93,88.96,9.8,9.36,72.14,20.82,5.592865202,279.3,72.14,9.052173913,279.3,72.14,20.82,279.3,72.14,9.052173913,279.3,72.14,20.82,0,0,PM,"LineString (59119 33066, 59944 33384)"
2100-2167,2100,2167,59119,33066,60226,32052,m,64,17600,m,1720,2.56,0,990,64,44.07,44.07,31,0,24.42,0,0.2,0.18,0.41,2.21,2.11,1.97,12.57,0,0,24.42,0,0.2,0.18,0.41,2.21,2.11,1.97,12.57,0,0,31.5,12.57,0,31.5,12.57,0,31.5,12.57,0,31.5,12.57,0,0,0,PM,"LineString (59119 33066, 60226 32052)"
2101-2831,2101,2831,58188,31017,58785,31014,m,96,6200,m,1980,38.82,24.74,257.24,86.77,768.68,768.68,17,0,419.31,0.83,18.5,2.87,5.29,139.78,31.8,19.32,89.78,41.19,0.053585367,419.31,0.83,18.5,2.87,5.29,139.78,31.8,19.32,89.78,41.19,5.358536712,637.7,89.78,17.90869565,637.7,89.78,41.19,637.7,89.78,17.90869565,637.7,89.78,41.19,0,0,PM,"LineString (58188 31017, 58785 31014)"
2101-2835,2101,2835,58188,31017,58178,29864,m,80,12400,m,1980,11.52,13.67,571.67,78.09,228.12,228.12,18,0,114.33,0.69,6.02,1.07,1.9,39.33,15.46,8.3,27.72,13.31,0.058346484,114.33,0.69,6.02,1.07,1.9,39.33,15.46,8.3,27.72,13.31,5.834648431,187.1,27.72,5.786956522,187.1,27.72,13.31,187.1,27.72,5.786956522,187.1,27.72,13.31,0,0,PM,"LineString (58188 31017, 58178 29864)"
2101-2611,2101,2611,58188,31017,57832,30985,m,96,3600,m,1980,40.32,15.79,150.79,85.95,798.32,798.32,17,0,291.52,5.39,21.7,9.34,12.41,202.71,81.85,40.48,73.08,59.83,0.074944884,291.52,5.39,21.7,9.34,12.41,202.71,81.85,40.48,73.08,59.83,7.494488426,665.4,73.08,26.01304348,665.4,73.08,59.83,665.4,73.08,26.01304348,665.4,73.08,59.83,0,0,PM,"LineString (58188 31017, 57832 30985)"
2101-2749,2101,2749,58188,31017,58225,31415,m,80,3300,m,1980,8.94,2.43,150.93,78.71,177.1,177.1,18,0,87.56,0.42,5.25,0.52,1.02,45.18,4.52,3.03,26.48,3.11,0.0175607,87.56,0.42,5.25,0.52,1.02,45.18,4.52,3.03,26.48,3.11,1.756070017,147.5,26.48,1.352173913,147.5,26.48,3.11,147.5,26.48,1.352173913,147.5,26.48,3.11,0,0,PM,"LineString (58188 31017, 58225 31415)"
2102-2160,2102,2160,62174,34212,62135,33883,m,80,3800,m,1980,0,0,171,80,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (62174 34212, 62135 33883)"
2102-2166,2102,2166,62174,34212,59944,33384,m,80,26600,m,1980,4.54,6.61,1203.61,79.56,89.85,89.85,18,0,34.9,0.89,1.42,0.94,1.04,13.66,8.41,3.54,17.25,7.79,0.086700056,34.9,0.89,1.42,0.94,1.04,13.66,8.41,3.54,17.25,7.79,8.670005565,64.8,17.25,3.386956522,64.8,17.25,7.79,64.8,17.25,3.386956522,64.8,17.25,7.79,0,0,PM,"LineString (62174 34212, 59944 33384)"
2103-2116,2103,2116,61838,30564,59887,31239,m,96,28900,m,1980,12.58,6.9,1090.65,95.39,249.18,249.18,17,0,61.56,3.77,7.18,2.78,4.75,62.35,24.15,15.83,29.89,36.93,0.148206116,61.56,3.77,7.18,2.78,4.75,62.35,24.15,15.83,29.89,36.93,14.82061161,182.37,29.89,16.05652174,182.37,29.89,36.93,182.37,29.89,16.05652174,182.37,29.89,36.93,0,0,PM,"LineString (61838 30564, 59887 31239)"
2103-2118,2103,2118,61838,30564,60433,29515,m,80,24700,m,1980,0.41,0.13,1111.63,79.99,8.1,8.1,18,0,6.37,0,0.05,0,0.03,0.45,0,0.12,1.07,0,0,6.37,0,0.05,0,0.03,0.45,0,0.12,1.07,0,0,7.02,1.07,0,7.02,1.07,0,7.02,1.07,0,7.02,1.07,0,0,0,PM,"LineString (61838 30564, 60433 29515)"
2103-2143,2103,2143,61838,30564,65149,30884,m,80,35100,m,1980,1.85,2.07,1581.57,79.9,36.61,36.61,18,0,13.4,0,0.78,0.34,0.32,6.62,3.2,1.18,5.44,5.35,0.146134936,13.4,0,0.78,0.34,0.32,6.62,3.2,1.18,5.44,5.35,14.61349358,25.84,5.44,2.326086957,25.84,5.44,5.35,25.84,5.44,2.326086957,25.84,5.44,5.35,0,0,PM,"LineString (61838 30564, 65149 30884)"
2103-2144,2103,2144,61838,30564,63727,29776,m,80,19200,m,1980,7.07,9.7,873.7,79.11,140.07,140.07,18,0,98.94,0,1.8,0.22,0.68,14.64,2.01,2.61,16.26,2.9,0.020703934,98.94,0,1.8,0.22,0.68,14.64,2.01,2.61,16.26,2.9,2.070393375,120.9,16.26,1.260869565,120.9,16.26,2.9,120.9,16.26,1.260869565,120.9,16.26,2.9,0,0,PM,"LineString (61838 30564, 63727 29776)"
2103-2162,2103,2162,61838,30564,63472,32338,m,80,27100,m,1980,0.29,0.08,1219.58,79.99,5.83,5.83,18,0,3.22,0.06,0.18,0.01,0.06,1.28,0.09,0.15,0.79,0,0,3.22,0.06,0.18,0.01,0.06,1.28,0.09,0.15,0.79,0,0,5.05,0.79,0,5.05,0.79,0,5.05,0.79,0,5.05,0.79,0,0,0,PM,"LineString (61838 30564, 63472 32338)"
2103-2756,2103,2756,61838,30564,61969,32141,m,80,16100,m,1980,0.88,0.29,724.79,79.97,17.46,17.46,18,0,12.11,0.02,0.24,0.06,0.11,1.79,0.52,0.39,2.21,0,0,12.11,0.02,0.24,0.06,0.11,1.79,0.52,0.39,2.21,0,0,15.24,2.21,0,15.24,2.21,0,15.24,2.21,0,15.24,2.21,0,0,0,PM,"LineString (61838 30564, 61969 32141)"
2103-2167,2103,2167,61838,30564,60226,32052,m,64,21100,m,1720,0.97,0,1186.88,64,16.64,16.64,31,0,1.62,0,0.31,0.04,0.12,10.24,0.39,0.56,2.96,0.4,0.024038462,1.62,0,0.31,0.04,0.12,10.24,0.39,0.56,2.96,0.4,2.403846154,13.28,2.96,0.173913043,13.28,2.96,0.4,13.28,2.96,0.173913043,13.28,2.96,0.4,0,0,PM,"LineString (61838 30564, 60226 32052)"
2104-2835,2104,2835,58032,29347,58178,29864,m,80,5400,m,1980,8.18,3.44,246.44,78.88,161.88,161.88,18,0,83.18,1.2,5.67,0.51,1.86,37.6,9.93,6.64,15.29,0,0,83.18,1.2,5.67,0.51,1.86,37.6,9.93,6.64,15.29,0,0,146.59,15.29,0,146.59,15.29,0,146.59,15.29,0,146.59,15.29,0,0,0,PM,"LineString (58032 29347, 58178 29864)"
2104-2111,2104,2111,58032,29347,58642,28490,m,80,10300,m,1980,15.04,17.4,480.9,77.11,297.8,297.8,18,0,82.85,0.07,6.62,0.98,2.17,57.67,10.22,9.47,56.4,71.37,0.239657488,82.85,0.07,6.62,0.98,2.17,57.67,10.22,9.47,56.4,71.37,23.96574882,170.05,56.4,31.03043478,170.05,56.4,71.37,170.05,56.4,31.03043478,170.05,56.4,71.37,0,0,PM,"LineString (58032 29347, 58642 28490)"
2104-2685,2104,2685,58032,29347,57278,27414,m,80,22200,m,1980,1.63,1.07,1000.07,79.91,32.32,32.32,18,0,5.35,0,1.11,0.53,0.31,9.79,5.05,1.34,5.74,3.11,0.096225248,5.35,0,1.11,0.53,0.31,9.79,5.05,1.34,5.74,3.11,9.622524752,23.48,5.74,1.352173913,23.48,5.74,3.11,23.48,5.74,1.352173913,23.48,5.74,3.11,0,0,PM,"LineString (58032 29347, 57278 27414)"
2104-2682,2104,2682,58032,29347,56773,30220,m,80,16100,m,1980,21.24,47.23,771.73,75.1,420.48,420.48,18,0,158.13,0.25,7.62,1.71,2.94,77.87,14.87,9.62,75.62,71.86,0.170899924,158.13,0.25,7.62,1.71,2.94,77.87,14.87,9.62,75.62,71.86,17.08999239,273.01,75.62,31.24347826,273.01,75.62,71.86,273.01,75.62,31.24347826,273.01,75.62,71.86,0,0,PM,"LineString (58032 29347, 56773 30220)"
2105-2109,2105,2109,56318,26600,55289,27905,m,96,19700,m,1980,5.16,0.51,739.26,95.93,102.2,102.2,17,0,39.9,0,2.42,0.34,1.41,17.64,2.14,3,23.54,11.8,0.115459883,39.9,0,2.42,0.34,1.41,17.64,2.14,3,23.54,11.8,11.54598826,66.85,23.54,5.130434783,66.85,23.54,11.8,66.85,23.54,5.130434783,66.85,23.54,11.8,0,0,PM,"LineString (56318 26600, 55289 27905)"
2105-2685,2105,2685,56318,26600,57278,27414,m,80,13600,m,1980,0.88,0.24,612.24,79.97,17.38,17.38,18,0,6.47,0,0.75,0.03,0.12,6.33,0.27,0.31,2.81,0.29,0.016685846,6.47,0,0.75,0.03,0.12,6.33,0.27,0.31,2.81,0.29,1.66858458,14.28,2.81,0.126086957,14.28,2.81,0.29,14.28,2.81,0.126086957,14.28,2.81,0.29,0,0,PM,"LineString (56318 26600, 57278 27414)"
2105-2168,2105,2168,56318,26600,54578,25876,m,80,19900,m,1980,0,0,895.5,80,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (56318 26600, 54578 25876)"
2105-2754,2105,2754,56318,26600,58528,26481,m,96,18500,m,4186,0.87,0.01,693.76,96,36.62,36.62,14,0,34.54,0,0.55,0.05,0.32,0.32,0.1,0.08,0.65,0,0,34.54,0,0.55,0.05,0.32,0.32,0.1,0.08,0.65,0,0,35.96,0.65,0,35.96,0.65,0,35.96,0.65,0,35.96,0.65,0,0,0,PM,"LineString (56318 26600, 58528 26481)"
2105-2755,2105,2755,56318,26600,55749,25987,m,96,8200,m,4186,2.46,0.05,307.55,95.98,103.15,103.15,14,0,23.76,0,1.61,0.43,0.71,13.59,3.85,2.72,17.41,39.08,0.37886573,23.76,0,1.61,0.43,0.71,13.59,3.85,2.72,17.41,39.08,37.88657295,46.67,17.41,16.99130435,46.67,17.41,39.08,46.67,17.41,16.99130435,46.67,17.41,39.08,0,0,PM,"LineString (56318 26600, 55749 25987)"
2107-2786,2107,2786,53891,28726,54041,29610,m,96,11900,m,1980,44.24,65.85,512.1,83.66,876.03,876.03,17,0,372.49,1.22,27.74,9.76,19.6,213.77,69.33,51.1,75.38,35.64,0.040683538,372.49,1.22,27.74,9.76,19.6,213.77,69.33,51.1,75.38,35.64,4.068353823,765.01,75.38,15.49565217,765.01,75.38,35.64,765.01,75.38,15.49565217,765.01,75.38,35.64,0,0,PM,"LineString (53891 28726, 54041 29610)"
2107-2108,2107,2108,53891,28726,52217,27288,m,96,25500,m,1980,11.12,4.47,960.72,95.55,220.1,220.1,17,0,71.54,0.37,6.01,1.69,2.05,50.08,15.05,8.45,44.91,19.95,0.090640618,71.54,0.37,6.01,1.69,2.05,50.08,15.05,8.45,44.91,19.95,9.06406179,155.24,44.91,8.673913043,155.24,44.91,19.95,155.24,44.91,8.673913043,155.24,44.91,19.95,0,0,PM,"LineString (53891 28726, 52217 27288)"
2107-2109,2107,2109,53891,28726,55289,27905,m,96,18400,m,1980,28.41,33.63,723.63,91.54,562.45,562.45,17,0,451.73,0.8,16.2,3.09,8.98,38.32,7.68,4.95,28.73,1.98,0.003520313,451.73,0.8,16.2,3.09,8.98,38.32,7.68,4.95,28.73,1.98,0.352031292,531.75,28.73,0.860869565,531.75,28.73,1.98,531.75,28.73,0.860869565,531.75,28.73,1.98,0,0,PM,"LineString (53891 28726, 55289 27905)"
2108-2107,2108,2107,52217,27288,53891,28726,m,96,25500,m,1980,16.05,11.18,967.43,94.89,317.75,317.75,17,0,129.16,0.14,7.69,1.56,4.26,66.67,12.41,10.65,63.53,21.68,0.06822974,129.16,0.14,7.69,1.56,4.26,66.67,12.41,10.65,63.53,21.68,6.822974036,232.54,63.53,9.426086957,232.54,63.53,21.68,232.54,63.53,9.426086957,232.54,63.53,21.68,0,0,PM,"LineString (52217 27288, 53891 28726)"
2108-2113,2108,2113,52217,27288,51399,29404,m,80,23100,m,1980,0,0,1039.5,80,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (52217 27288, 51399 29404)"
